id,date,prcp,tmin
BRM00083344,2015-10-24,NA,172
BRM00083344,2015-10-25,NA,170
BRM00083344,2015-10-26,NA,156
BRM00083344,2015-10-27,NA,NA
BRM00083344,2015-10-28,NA,178
BRM00083344,2015-10-29,NA,NA
BRM00083344,2015-10-30,221,NA
BRM00083344,2015-10-31,10,NA
BRM00083344,2015-11-01,0,162
BRM00083344,2015-11-02,NA,160
BRM00083344,2015-11-03,NA,138
BRM00083344,2015-11-04,NA,160
BRM00083344,2015-11-05,NA,150
BRM00083344,2015-11-06,NA,180
BRM00083344,2015-11-07,NA,183
BRM00083344,2015-11-08,NA,174
BRM00083344,2015-11-09,NA,140
BRM00083344,2015-11-10,5,138
BRM00083344,2015-11-11,0,146
BRM00083344,2015-11-12,NA,142
BRM00083344,2015-11-13,NA,178
BRM00083344,2015-11-14,NA,196
BRM00083344,2015-11-15,NA,192
BRM00083344,2015-11-16,NA,152
BRM00083344,2015-11-17,NA,NA
BRM00083344,2015-11-18,NA,187
BRM00083344,2015-11-19,NA,186
BRM00083344,2015-11-20,NA,181
BRM00083344,2015-11-21,30,204
BRM00083344,2015-11-22,8,NA
BRM00083344,2015-11-23,0,NA
BRM00083344,2015-11-24,NA,195
BRM00083344,2015-11-25,NA,218
BRM00083344,2015-11-26,71,NA
BRM00083344,2015-11-27,409,174
BRM00083344,2015-11-28,0,NA
BRM00083344,2015-11-29,NA,191
BRM00083344,2015-11-30,30,182
BRM00083344,2015-12-01,0,170
BRM00083344,2015-12-02,NA,160
BRM00083344,2015-12-03,NA,166
BRM00083344,2015-12-04,NA,166
BRM00083344,2015-12-05,NA,206
BRM00083344,2015-12-06,NA,NA
BRM00083344,2015-12-07,559,191
BRM00083344,2015-12-08,0,180
BRM00083344,2015-12-09,NA,152
BRM00083344,2015-12-10,NA,147
BRM00083344,2015-12-11,NA,144
BRM00083344,2015-12-12,NA,166
BRM00083344,2015-12-13,NA,174
BRM00083344,2015-12-14,NA,167
BRM00083344,2015-12-15,NA,146
BRM00083344,2015-12-16,NA,146
BRM00083344,2015-12-17,NA,175
BRM00083344,2015-12-18,NA,166
BRM00083344,2015-12-19,NA,164
BRM00083344,2015-12-20,NA,150
BRM00083344,2015-12-21,NA,180
BRM00083344,2015-12-22,NA,166
BRM00083344,2015-12-23,NA,176
BRM00083344,2015-12-24,NA,162
BRM00083344,2015-12-25,NA,158
BRM00083344,2015-12-26,3,178
BRM00083344,2015-12-27,0,194
BRM00083344,2015-12-28,NA,182
BRM00083344,2015-12-29,NA,176
BRM00083344,2015-12-30,NA,NA
BRM00083344,2015-12-31,NA,163
BRM00083344,2016-01-01,NA,182
BRM00083344,2016-01-02,NA,182
