countryCode,type,cityName,cityId,regionName,regionCode,lat,lon,population,elevation,timezone
AU,CITY,Manly,4216,New South Wales,NSW,-33.79798,151.28826,16170,10,Australia__Sydney
AU,CITY,Manly Vale,989604,New South Wales,NSW,-33.78457,151.262,6057,,Australia__Sydney
AU,CITY,Manly West,5422,Queensland,QLD,-27.47382,153.16641,11719,29,Australia__Brisbane
AU,CITY,Mannering Park,988609,New South Wales,NSW,-33.1581,151.53477,2430,,Australia__Sydney
AU,CITY,Manning,4877,Western Australia,WA,-32.01594,115.86714,4007,11,Australia__Perth
AU,ADM2,Manningham,132889,Victoria,VIC,-37.7571,145.18053,117537,,Australia__Melbourne
AU,CITY,Manningham,989583,South Australia,SA,-34.87776,138.62206,1302,,Australia__Adelaide
AU,CITY,Mannum,4969,South Australia,SA,-34.91529,139.30325,2679,33,Australia__Adelaide
AU,CITY,Manoora,988324,Queensland,QLD,-16.91706,145.73665,6089,,Australia__Brisbane
AU,CITY,Mansfield,5735,Queensland,QLD,-27.53929,153.09895,8588,40,Australia__Brisbane
AU,ADM2,Mansfield,133165,Victoria,VIC,-37.2413,146.14803,8185,,Australia__Melbourne
AU,CITY,Mansfield Park,989093,South Australia,SA,-34.85655,138.55186,4136,,Australia__Adelaide
AU,CITY,Manunda,989416,Queensland,QLD,-16.91721,145.7492,5638,,Australia__Brisbane
AU,CITY,Mapleton,987703,Queensland,QLD,-26.62431,152.86784,1568,,Australia__Brisbane
AU,ADM2,Mapoon,133238,Queensland,QLD,-12.1096,141.90216,288,,Australia__Brisbane
AU,ADM2,Maralinga Tjarutja,133263,South Australia,SA,-29.60092,130.84442,75,,Australia__Adelaide
AU,CITY,Marangaroo,5972,Western Australia,WA,-31.82711,115.83843,10476,,Australia__Perth
AU,ADM2,Maranoa,133256,Queensland,QLD,-26.39289,148.43098,13800,,Australia__Brisbane
AU,CITY,Maraylya,988299,New South Wales,NSW,-33.59221,150.91979,1211,,Australia__Sydney
AU,CITY,Marayong,988346,New South Wales,NSW,-33.74824,150.89272,7675,,Australia__Sydney
AU,CITY,Marble Bar,987547,Western Australia,WA,-21.17067,119.74441,1035,177,Australia__Perth
AU,CITY,Marcoola,988428,Queensland,QLD,-26.5845,153.09465,3337,,Australia__Brisbane
AU,CITY,Marden,5430,South Australia,SA,-34.89569,138.6378,2273,57,Australia__Adelaide
AU,CITY,Mardi,988379,New South Wales,NSW,-33.29368,151.4015,3648,,Australia__Sydney
AU,CITY,Mareeba,4729,Queensland,QLD,-16.99096,145.42306,11339,410,Australia__Brisbane
AU,CITY,Margaret River,4197,Western Australia,WA,-33.95504,115.07599,7571,90,Australia__Perth
AU,CITY,Margate,4188,Tasmania,TAS,-43.02814,147.26256,3849,42,Australia__Hobart
AU,CITY,Margate,4812,Queensland,QLD,-27.24761,153.09809,7342,16,Australia__Brisbane
AU,CITY,Marian,987778,Queensland,QLD,-21.14386,148.94209,3702,,Australia__Brisbane
AU,ADM2,Maribyrnong,133336,Victoria,VIC,-37.79141,144.87786,79302,,Australia__Melbourne
AU,CITY,Marino,4257,South Australia,SA,-35.04468,138.51236,2088,46,Australia__Adelaide
