countryCode,type,cityName,cityId,regionName,regionCode,lat,lon,population,elevation,timezone
ES,CITY,Alcalá de Moncayo,33017,Aragon,AR,41.7861,-1.69544,152,766,Europe__Madrid
ES,CITY,Alcalá de la Selva,33886,Aragon,AR,40.37183,-0.72015,522,1404,Europe__Madrid
ES,CITY,Alcalá de la Vega,33693,Castile-La Mancha,CM,40.03333,-1.51667,154,1200,Europe__Madrid
ES,CITY,Alcalá de los Gazules,28074,Andalusia,AN,36.46212,-5.72382,5639,165,Europe__Madrid
ES,CITY,Alcalá del Júcar,28863,Castile-La Mancha,CM,39.19313,-1.43017,1397,,Europe__Madrid
ES,CITY,Alcalá del Obispo,33708,Aragon,AR,42.0773,-0.2912,368,517,Europe__Madrid
ES,CITY,Alcalá del Río,28679,Andalusia,AN,37.5178,-5.98185,10869,,Europe__Madrid
ES,CITY,Alcalá del Valle,28293,Andalusia,AN,36.90448,-5.1724,5323,,Europe__Madrid
ES,CITY,Alcalá la Real,28360,Andalusia,AN,37.4614,-3.92301,22783,918,Europe__Madrid
ES,CITY,Alcanadre,33569,La Rioja,RI,42.40492,-2.12073,754,346,Europe__Madrid
ES,CITY,Alcanar,33793,Catalonia,CT,40.54316,0.48082,10570,,Europe__Madrid
ES,CITY,Alcantarilla,28331,Region of Murcia,MC,37.96939,-1.21714,41084,,Europe__Madrid
ES,CITY,Alcantud,33814,Castile-La Mancha,CM,40.54818,-2.33258,98,851,Europe__Madrid
ES,CITY,Alcanó,33801,Catalonia,CT,41.48064,0.61659,251,,Europe__Madrid
ES,CITY,Alcaracejos,28529,Andalusia,AN,38.38333,-4.96667,1458,602,Europe__Madrid
ES,CITY,Alcaraz,28648,Castile-La Mancha,CM,38.6668,-2.49105,1761,,Europe__Madrid
ES,CITY,Alcarràs,33001,Catalonia,CT,41.56667,0.51667,5133,,Europe__Madrid
ES,CITY,Alcaucín,28037,Andalusia,AN,36.90301,-4.11406,1697,,Europe__Madrid
ES,CITY,Alcaudete,28505,Andalusia,AN,37.59091,-4.08237,11135,,Europe__Madrid
ES,CITY,Alcazarén,33454,León Province,LE,41.37061,-4.67262,711,731,Europe__Madrid
ES,CITY,Alcañices,33105,León Province,LE,41.6994,-6.34647,1089,810,Europe__Madrid
ES,CITY,Alcañiz,33905,Aragon,AR,41.05,-0.13333,16392,,Europe__Madrid
ES,CITY,Alcañizo,27931,Castile-La Mancha,CM,39.90315,-5.10588,314,376,Europe__Madrid
ES,CITY,Alcoba,28446,Castile-La Mancha,CM,39.25988,-4.47715,738,,Europe__Madrid
ES,CITY,Alcobendas,33276,Community of Madrid,MD,40.54746,-3.64197,107514,700,Europe__Madrid
ES,CITY,Alcocer,32955,Castile-La Mancha,CM,40.46972,-2.6094,311,,Europe__Madrid
ES,CITY,Alcocer de Planes,28510,Valencian Community,VC,38.79501,-0.40244,189,,Europe__Madrid
ES,CITY,Alcocero de Mola,33204,León Province,LE,42.47222,-3.3579,53,795,Europe__Madrid
ES,CITY,Alcocéber,33011,Valencian Community,VC,40.25142,0.28433,5000,15,Europe__Madrid
ES,CITY,Alcohujate,33505,Castile-La Mancha,CM,40.41763,-2.6149,82,836,Europe__Madrid
ES,CITY,Alcolea,28021,Andalusia,AN,36.97458,-2.9615,1012,,Europe__Madrid
ES,CITY,Alcolea de Calatrava,28681,Castile-La Mancha,CM,38.9868,-4.11597,1634,,Europe__Madrid
ES,CITY,Alcolea de Cinca,33227,Aragon,AR,41.71944,0.11716,1254,186,Europe__Madrid
ES,CITY,Alcolea de Tajo,28906,Castile-La Mancha,CM,39.80966,-5.14738,822,340,Europe__Madrid
ES,CITY,Alcolea de las Peñas,33349,Castile-La Mancha,CM,41.2096,-2.78483,23,1003,Europe__Madrid
ES,CITY,Alcolea del Pinar,33536,Castile-La Mancha,CM,41.03569,-2.46645,424,1203,Europe__Madrid
ES,CITY,Alcolea del Río,28144,Andalusia,AN,37.61506,-5.66694,3339,,Europe__Madrid
ES,CITY,Alcoletge,33841,Catalonia,CT,41.64762,0.69383,2043,213,Europe__Madrid
ES,CITY,Alcollarín,28345,Extremadura,EX,39.2447,-5.73924,300,,Europe__Madrid
ES,CITY,Alconaba,33787,León Province,LE,41.7236,-2.38483,183,1007,Europe__Madrid
ES,CITY,Alconada,33718,León Province,LE,40.91092,-5.36305,203,820,Europe__Madrid
ES,CITY,Alconada de Maderuelo,33354,León Province,LE,41.45015,-3.48554,57,948,Europe__Madrid
ES,CITY,Alconchel,28073,Extremadura,EX,38.51648,-7.07161,1980,296,Europe__Madrid
ES,CITY,Alconchel de Ariza,33870,Aragon,AR,41.20428,-2.12191,124,896,Europe__Madrid
ES,CITY,Alconchel de la Estrella,28536,Castile-La Mancha,CM,39.71963,-2.57366,172,833,Europe__Madrid
ES,CITY,Alconera,28296,Extremadura,EX,38.4,-6.46667,767,516,Europe__Madrid
ES,CITY,Alcorcón,33155,Community of Madrid,MD,40.34582,-3.82487,167967,695,Europe__Madrid
ES,CITY,Alcorisa,33434,Aragon,AR,40.8921,-0.38143,3562,632,Europe__Madrid
ES,CITY,Alcoroches,33374,Castile-La Mancha,CM,40.62669,-1.74629,167,,Europe__Madrid
ES,CITY,Alcover,33686,Catalonia,CT,41.26267,1.1701,4431,,Europe__Madrid
ES,CITY,Alcoy,28273,Valencian Community,VC,38.70545,-0.47432,61552,,Europe__Madrid
ES,CITY,Alcubierre,33328,Aragon,AR,41.80757,-0.45291,432,466,Europe__Madrid
ES,CITY,Alcubilla de Avellaneda,33089,León Province,LE,41.72593,-3.30471,188,926,Europe__Madrid
ES,CITY,Alcubilla de Nogales,33151,León Province,LE,42.12787,-5.92184,183,778,Europe__Madrid
ES,CITY,Alcubilla de las Peñas,33478,León Province,LE,41.25129,-2.52684,76,1124,Europe__Madrid
ES,CITY,Alcubillas,28186,Castile-La Mancha,CM,38.75312,-3.13407,685,804,Europe__Madrid
ES,CITY,Alcublas,28042,Valencian Community,VC,39.8,-0.7,794,,Europe__Madrid
ES,CITY,Alcudia de Monteagud,28199,Andalusia,AN,37.23529,-2.2665,175,,Europe__Madrid
ES,CITY,Alcudia de Veo,28298,Valencian Community,VC,39.91667,-0.35,206,465,Europe__Madrid
