cityId,stationId,countryCode,type,cityName,regionName,regionCode,lat,lon,population,elevation,timezone,culture_hIndex,culture_cIndex,culture_rIndex,culture_aIndex,culture_iIndex,culture_nIndex,formations_mIndex,beach_Index,image_links
143411,EZM00011659,CZ,CITY,Okres Jihlava,Vysočina Region,63,49.33333,15.583329999999998,108340,,Europe__Prague,2,569,970,1676,62,221,76,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/143411.jpg
18139,EZM00011603,CZ,CITY,Liberec,Liberec Region,51,50.76711,15.05619,104445,359.0,Europe__Prague,2,435,825,1977,72,466,195,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/18139.jpg
143370,EZ000011464,CZ,CITY,Okres Ústí nad Labem,Ústí nad Labem Region,42,50.66667,14.05,117590,,Europe__Prague,2,225,791,697,72,301,337,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/143370.jpg
17574,EZM00011782,CZ,CITY,Ostrava,Moravian-Silesian Region,80,49.83465,18.28204,313088,260.0,Europe__Prague,2,404,664,1681,162,187,15,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/17574.jpg
17918,EZM00011487,CZ,CITY,Pilsen,Plzeň-South District,324,49.74747,13.37759,172441,308.0,Europe__Prague,2,701,1283,2235,78,188,114,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/17918.jpg
17641,EZM00011520,CZ,CITY,Prague,Prague,10,50.08804,14.42076,1308632,235.0,Europe__Prague,2,1441,1973,2789,750,1288,472,2,https://travelapiimages.s3.eu-central-1.amazonaws.com/17641.jpg
23549,GME00123274,DE,CITY,Altona,Hamburg,HH,53.55,9.93333,261213,34.0,Europe__Berlin,2,1310,1132,2608,210,177,38,4,https://travelapiimages.s3.eu-central-1.amazonaws.com/23549.jpg
25912,GME00123274,DE,CITY,Bergedorf,Hamburg,HH,53.48461999999999,10.22904,129111,17.0,Europe__Berlin,2,235,263,2668,54,154,12,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/25912.jpg
23188,GME00123274,DE,CITY,Harburg,Hamburg,HH,53.46057,9.98388,202571,10.0,Europe__Berlin,2,1193,556,2477,76,198,61,2,https://travelapiimages.s3.eu-central-1.amazonaws.com/23188.jpg
25016,GME00102396,DE,CITY,Augsburg,Bavaria,BY,48.37154,10.89851,289584,498.0,Europe__Berlin,2,545,1634,2948,64,122,100,2,https://travelapiimages.s3.eu-central-1.amazonaws.com/25016.jpg
24563,GME00125302,DE,CITY,Bergisch Gladbach,North Rhine-Westphalia,NW,50.9856,7.13298,111627,98.0,Europe__Berlin,2,342,1017,1516,120,361,60,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/24563.jpg
25716,GME00125302,DE,CITY,Kalk,North Rhine-Westphalia,NW,50.94013,7.00605,119055,50.0,Europe__Berlin,2,1214,1453,2632,133,281,20,6,https://travelapiimages.s3.eu-central-1.amazonaws.com/25716.jpg
22104,GME00125302,DE,CITY,Leverkusen,North Rhine-Westphalia,NW,51.0303,6.9843199999999985,163113,61.0,Europe__Berlin,2,1159,1440,2794,109,295,24,2,https://travelapiimages.s3.eu-central-1.amazonaws.com/22104.jpg
20938,GME00125302,DE,CITY,Nippes,North Rhine-Westphalia,NW,50.96545,6.9531399999999985,115540,50.0,Europe__Berlin,2,1195,1468,2843,121,266,8,4,https://travelapiimages.s3.eu-central-1.amazonaws.com/20938.jpg
24845,GME00111445,DE,CITY,Berlin,Berlin,BE,52.52437,13.41053,3613495,74.0,Europe__Berlin,2,1414,1708,2585,1599,998,443,19,https://travelapiimages.s3.eu-central-1.amazonaws.com/24845.jpg
22984,GME00111445,DE,CITY,Friedrichshain,Berlin,BE,52.51559,13.454820000000002,125169,41.0,Europe__Berlin,2,1130,1683,2495,1096,797,93,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/22984.jpg
21948,GME00111445,DE,CITY,Kreuzberg,Berlin,BE,52.49973000000001,13.40338,147532,,Europe__Berlin,2,1301,1743,2477,1238,863,96,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/21948.jpg
25500,GME00111445,DE,CITY,Mitte,Berlin,BE,52.52003000000001,13.40489,333905,48.0,Europe__Berlin,2,1410,1708,2548,1252,902,103,10,https://travelapiimages.s3.eu-central-1.amazonaws.com/25500.jpg
21530,GME00111445,DE,CITY,Neukölln,Berlin,BE,52.47719,13.43126,313245,55.0,Europe__Berlin,2,1006,1761,2314,1114,828,94,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/21530.jpg
20520,GME00111445,DE,CITY,Prenzlauer Berg,Berlin,BE,52.53878,13.42443,156910,54.0,Europe__Berlin,2,1289,1685,2609,1183,839,100,6,https://travelapiimages.s3.eu-central-1.amazonaws.com/20520.jpg
24171,GME00131830,DE,CITY,Bielefeld,North Rhine-Westphalia,NW,52.03333,8.53333,332552,,Europe__Berlin,2,439,563,203,22,237,204,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/24171.jpg
24834,GME00130318,DE,CITY,Bochum,North Rhine-Westphalia,NW,51.48165,7.216480000000002,385729,94.0,Europe__Berlin,2,835,1120,2460,437,243,86,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/24834.jpg
25173,GME00130318,DE,CITY,Bochum-Hordel,North Rhine-Westphalia,NW,51.50168,7.1756,380000,51.0,Europe__Berlin,2,865,1109,2532,263,195,79,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/25173.jpg
23119,GME00130318,DE,CITY,Gelsenkirchen,North Rhine-Westphalia,NW,51.50508,7.096539999999999,262528,,Europe__Berlin,2,904,1201,2695,264,191,92,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/23119.jpg
22193,GME00130318,DE,CITY,Herne,North Rhine-Westphalia,NW,51.5388,7.22572,156774,,Europe__Berlin,2,939,1058,1038,138,180,70,4,https://travelapiimages.s3.eu-central-1.amazonaws.com/22193.jpg
23962,GME00130990,DE,CITY,Bonn,North Rhine-Westphalia,NW,50.73438,7.09549,327919,60.0,Europe__Berlin,2,731,1299,2961,98,281,156,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/23962.jpg
24240,GME00121978,DE,CITY,Bottrop,North Rhine-Westphalia,NW,51.52392,6.9285,117409,,Europe__Berlin,2,945,1191,2475,200,137,64,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/24240.jpg
23664,GME00121978,DE,CITY,Essen,North Rhine-Westphalia,NW,51.45657,7.0122800000000005,593085,,Europe__Berlin,2,1084,1283,2686,465,423,176,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/23664.jpg
21636,GME00121978,DE,CITY,Mülheim,North Rhine-Westphalia,NW,51.43218,6.87967,170936,,Europe__Berlin,2,928,1271,2356,186,237,48,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/21636.jpg
21866,GME00121978,DE,CITY,Oberhausen,North Rhine-Westphalia,NW,51.47805,6.8625,211382,,Europe__Berlin,2,923,1185,2210,172,216,62,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/21866.jpg
24113,GME00131674,DE,CITY,Braunschweig,Lower Saxony,NI,52.26594,10.52673,248667,75.0,Europe__Berlin,2,442,554,337,38,119,53,7,https://travelapiimages.s3.eu-central-1.amazonaws.com/24113.jpg
19977,GME00131674,DE,CITY,Salzgitter,Lower Saxony,NI,52.15705,10.4154,104614,90.0,Europe__Berlin,2,108,319,115,14,67,38,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/19977.jpg
24034,GM000001474,DE,CITY,Bremen,Bremen,HB,53.07581999999999,8.80717,569814,11.0,Europe__Berlin,2,1389,802,2870,120,375,15,23,https://travelapiimages.s3.eu-central-1.amazonaws.com/24034.jpg
24521,GMM00010129,DE,CITY,Bremerhaven,Bremen,HB,53.55021,8.57673,117446,2.0,Europe__Berlin,2,270,214,1130,36,56,4,2,https://travelapiimages.s3.eu-central-1.amazonaws.com/24521.jpg
24218,GME00121150,DE,CITY,Charlottenburg,Berlin,BE,52.51667,13.28333,124555,46.0,Europe__Berlin,2,1188,1791,2446,1199,850,96,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/24218.jpg
19980,GME00121150,DE,CITY,Reinickendorf,Berlin,BE,52.56667,13.333329999999998,260253,42.0,Europe__Berlin,2,1072,1761,2354,1106,733,82,3,https://travelapiimages.s3.eu-central-1.amazonaws.com/19980.jpg
25072,GME00121150,DE,CITY,Spandau,Berlin,BE,52.5511,13.19921,231120,35.0,Europe__Berlin,2,1086,1230,2190,548,541,56,6,https://travelapiimages.s3.eu-central-1.amazonaws.com/25072.jpg
23999,GME00132538,DE,CITY,Chemnitz,Saxony,SN,50.8357,12.92922,247220,302.0,Europe__Berlin,2,314,893,2972,50,85,106,2,https://travelapiimages.s3.eu-central-1.amazonaws.com/23999.jpg
23972,GME00132646,DE,CITY,Darmstadt,Hesse,HE,49.87167,8.650269999999999,157437,144.0,Europe__Berlin,2,490,428,2099,96,241,66,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/23972.jpg
24928,GME00122134,DE,CITY,Dortmund,North Rhine-Westphalia,NW,51.51494,7.466,585813,,Europe__Berlin,2,854,1249,2038,531,618,157,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/24928.jpg
20802,GME00122134,DE,CITY,Recklinghausen,North Rhine-Westphalia,NW,51.61379,7.19738,114003,,Europe__Berlin,2,587,736,370,90,145,112,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/20802.jpg
24144,GME00121366,DE,CITY,Dresden,Saxony,SN,51.05089,13.738320000000002,554434,112.0,Europe__Berlin,2,1127,1377,2272,511,422,499,4,https://travelapiimages.s3.eu-central-1.amazonaws.com/24144.jpg
24602,GME00122098,DE,CITY,Duisburg,North Rhine-Westphalia,NW,51.43247,6.765160000000002,504358,33.0,Europe__Berlin,2,997,1142,2299,306,395,107,13,https://travelapiimages.s3.eu-central-1.amazonaws.com/24602.jpg
21759,GME00122098,DE,CITY,Moers,North Rhine-Westphalia,NW,51.45342,6.6326,103949,,Europe__Berlin,2,1004,628,370,114,144,69,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/21759.jpg
24131,GME00102268,DE,CITY,Düsseldorf,North Rhine-Westphalia,NW,51.22172,6.776160000000001,617280,38.0,Europe__Berlin,2,1101,1405,1839,202,347,57,18,https://travelapiimages.s3.eu-central-1.amazonaws.com/24131.jpg
21915,GME00102268,DE,CITY,Neuss,North Rhine-Westphalia,NW,51.19807,6.685039999999999,153810,,Europe__Berlin,2,1023,1448,1972,92,106,5,2,https://travelapiimages.s3.eu-central-1.amazonaws.com/21915.jpg
23668,GM000010147,DE,CITY,Eimsbüttel,Hamburg,HH,53.57416,9.95679,258865,15.0,Europe__Berlin,2,1321,1167,2632,200,142,16,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/23668.jpg
23563,GM000010147,DE,CITY,Hamburg,Hamburg,HH,53.55073,9.99302,1841179,6.0,Europe__Berlin,2,1281,1439,2612,345,727,142,13,https://travelapiimages.s3.eu-central-1.amazonaws.com/23563.jpg
23043,GM000010147,DE,CITY,Hamburg-Mitte,Hamburg,HH,53.55,10.01667,301550,11.0,Europe__Berlin,2,1254,1229,2601,200,144,9,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/23043.jpg
25513,GM000010147,DE,CITY,Hamburg-Nord,Hamburg,HH,53.58935,9.984,280000,11.0,Europe__Berlin,2,1295,1214,2454,206,118,9,3,https://travelapiimages.s3.eu-central-1.amazonaws.com/25513.jpg
23285,GM000010147,DE,CITY,Marienthal,Hamburg,HH,53.56667,10.08333,287101,16.0,Europe__Berlin,2,1214,1159,2305,182,173,6,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/23285.jpg
23473,GM000010147,DE,CITY,Wandsbek,Hamburg,HH,53.58334,10.08305,411422,18.0,Europe__Berlin,2,1207,1153,2301,188,158,10,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/23473.jpg
23469,GME00102340,DE,CITY,Erfurt,Thuringia,TH,50.9787,11.03283,211113,194.0,Europe__Berlin,2,300,626,329,42,63,109,3,https://travelapiimages.s3.eu-central-1.amazonaws.com/23469.jpg
23288,GME00121882,DE,CITY,Erlangen,Bavaria,BY,49.59099000000001,11.00783,110998,,Europe__Berlin,2,408,1045,2981,126,231,52,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/23288.jpg
23295,GME00122362,DE,CITY,Frankfurt am Main,Hesse,HE,50.11552,8.68417,746878,,Europe__Berlin,2,1072,1336,2281,202,370,126,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/23295.jpg
23559,GME00122458,DE,CITY,Freiburg,Baden-Württemberg,BW,47.9959,7.85222,229636,278.0,Europe__Berlin,2,498,707,226,16,190,183,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/23559.jpg
23440,GME00102380,DE,CITY,Fürth,Bavaria,BY,49.47593,10.98856,126526,,Europe__Berlin,2,978,1220,3000,154,256,54,4,https://travelapiimages.s3.eu-central-1.amazonaws.com/23440.jpg
21464,GME00102380,DE,CITY,Nürnberg,Bavaria,BY,49.45421,11.07752,515201,,Europe__Berlin,2,977,1742,2450,346,578,136,6,https://travelapiimages.s3.eu-central-1.amazonaws.com/21464.jpg
23858,GME00122902,DE,CITY,Göttingen,Lower Saxony,NI,51.53443,9.93228,122149,150.0,Europe__Berlin,2,411,369,262,14,253,197,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/23858.jpg
23226,GME00122146,DE,CITY,Hagen,North Rhine-Westphalia,NW,51.36081,7.47168,188266,,Europe__Berlin,2,461,641,1149,304,516,214,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/23226.jpg
22993,GMM00010424,DE,CITY,Hamm,North Rhine-Westphalia,NW,51.68033,7.820889999999999,185327,63.0,Europe__Berlin,2,156,443,289,78,79,22,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/22993.jpg
23341,GME00102244,DE,CITY,Hannover,Lower Saxony,NI,52.37052,9.73322,532864,55.0,Europe__Berlin,2,947,1163,1956,85,365,101,3,https://travelapiimages.s3.eu-central-1.amazonaws.com/23341.jpg
23866,GMM00010733,DE,CITY,Heidelberg,Baden-Württemberg,BW,49.40768,8.69079,160601,114.0,Europe__Berlin,2,602,786,599,39,221,125,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/23866.jpg
23198,GME00126922,DE,CITY,Heilbronn,Baden-Württemberg,BW,49.13995,9.22054,125960,157.0,Europe__Berlin,2,423,745,1549,40,342,151,4,https://travelapiimages.s3.eu-central-1.amazonaws.com/23198.jpg
22174,GME00124726,DE,CITY,Ingolstadt,Bavaria,BY,48.76508,11.42372,135244,376.0,Europe__Berlin,2,149,817,2788,12,70,17,4,https://travelapiimages.s3.eu-central-1.amazonaws.com/22174.jpg
22904,GM000004204,DE,CITY,Jena,Thuringia,TH,50.92878,11.5899,111099,,Europe__Berlin,2,213,560,304,34,119,200,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/22904.jpg
22458,GME00111503,DE,CITY,Karlsruhe,Baden-Württemberg,BW,49.00937,8.40444,311919,118.0,Europe__Berlin,2,770,623,408,61,279,72,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/22458.jpg
22868,GME00121030,DE,CITY,Kiel,Schleswig-Holstein,SH,54.32133,10.13489,232758,,Europe__Berlin,2,410,262,501,20,110,23,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/22868.jpg
22334,GME00129346,DE,CITY,Krefeld,North Rhine-Westphalia,NW,51.33645,6.55381,226812,,Europe__Berlin,2,260,614,543,106,114,24,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/22334.jpg
21611,GME00129346,DE,CITY,Mönchengladbach,North Rhine-Westphalia,NW,51.18539000000001,6.44172,260925,,Europe__Berlin,2,386,1320,2986,136,61,7,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/21611.jpg
22594,GME00125218,DE,CITY,Leipzig,Saxony,SN,51.33962,12.37129,582285,113.0,Europe__Berlin,2,1077,1991,2933,230,214,72,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/22594.jpg
21572,GME00127822,DE,CITY,Lichtenberg,Berlin,BE,52.51395,13.49975,275142,52.0,Europe__Berlin,2,866,1680,2127,910,717,77,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/21572.jpg
21601,GME00127822,DE,CITY,Marzahn,Berlin,BE,52.54525,13.56983,106640,62.0,Europe__Berlin,2,839,1216,1875,429,429,48,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/21601.jpg
21460,GMW00034068,DE,CITY,Ludwigshafen am Rhein,Rhineland-Palatinate,RP,49.48121,8.44641,166621,,Europe__Berlin,2,556,1130,385,30,252,18,4,https://travelapiimages.s3.eu-central-1.amazonaws.com/21460.jpg
20939,GMW00034068,DE,CITY,Mannheim,Baden-Württemberg,BW,49.4891,8.46694,309370,97.0,Europe__Berlin,2,532,1063,389,18,273,24,4,https://travelapiimages.s3.eu-central-1.amazonaws.com/20939.jpg
21575,GME00102252,DE,CITY,Magdeburg,Saxony-Anhalt,ST,52.12773,11.62916,238478,,Europe__Berlin,2,445,505,1634,93,74,40,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/21575.jpg
21157,GME00102252,DE,CITY,Neue Neustadt,Saxony-Anhalt,ST,52.15,11.63333,226851,51.0,Europe__Berlin,2,451,509,1645,93,72,38,6,https://travelapiimages.s3.eu-central-1.amazonaws.com/21157.jpg
20962,GME00125662,DE,CITY,Mainz,Rhineland-Palatinate,RP,49.98419000000001,8.2791,213528,89.0,Europe__Berlin,2,786,1054,1722,80,177,13,7,https://travelapiimages.s3.eu-central-1.amazonaws.com/20962.jpg
21313,GM000004199,DE,CITY,Munich,Bavaria,BY,48.13743,11.57549,1456039,519.0,Europe__Berlin,2,1251,1588,2865,298,854,144,3,https://travelapiimages.s3.eu-central-1.amazonaws.com/21313.jpg
21331,GME00111430,DE,CITY,Münster,North Rhine-Westphalia,NW,51.96236,7.6257100000000015,313559,60.0,Europe__Berlin,2,466,461,195,4,116,10,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/21331.jpg
21112,GME00121246,DE,CITY,Offenbach,Hesse,HE,50.10061,8.76647,136824,,Europe__Berlin,2,1074,1306,1334,92,182,37,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/21112.jpg
20588,GME00121078,DE,CITY,Paderborn,North Rhine-Westphalia,NW,51.71905,8.754389999999999,149075,,Europe__Berlin,2,234,492,121,8,183,44,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/20588.jpg
20678,GME00127306,DE,CITY,Pforzheim,Baden-Württemberg,BW,48.88436,8.69892,124289,273.0,Europe__Berlin,2,207,483,175,16,132,73,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/20678.jpg
20929,GME00121042,DE,CITY,Porz am Rhein,North Rhine-Westphalia,NW,50.88637,7.0583,113670,54.0,Europe__Berlin,2,1145,1407,2442,144,259,60,14,https://travelapiimages.s3.eu-central-1.amazonaws.com/20929.jpg
20448,GM000003342,DE,CITY,Potsdam,Brandenburg,BB,52.39886,13.06566,171810,35.0,Europe__Berlin,2,1046,477,2823,176,269,171,6,https://travelapiimages.s3.eu-central-1.amazonaws.com/20448.jpg
19992,GME00121138,DE,CITY,Regensburg,Bavaria,BY,49.01513,12.10161,150894,,Europe__Berlin,2,353,1557,2957,18,184,35,6,https://travelapiimages.s3.eu-central-1.amazonaws.com/19992.jpg
20310,GME00127702,DE,CITY,Remscheid,North Rhine-Westphalia,NW,51.17983,7.1925,110611,,Europe__Berlin,2,742,973,2301,457,375,171,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/20310.jpg
20760,GME00126022,DE,CITY,Reutlingen,Baden-Württemberg,BW,48.49144,9.20427,115762,382.0,Europe__Berlin,2,260,477,196,2,525,175,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/20760.jpg
20629,GME00102212,DE,CITY,Rostock,Mecklenburg-Vorpommern,MV,54.0887,12.14049,208886,,Europe__Berlin,2,386,241,158,34,59,10,5,https://travelapiimages.s3.eu-central-1.amazonaws.com/20629.jpg
20878,GME00131290,DE,CITY,Saarbrücken,Saarland,SL,49.23262,7.00982,183144,190.0,Europe__Berlin,2,388,929,836,173,137,143,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/20878.jpg
20238,GM000003319,DE,CITY,Schöneberg,Berlin,BE,52.46666999999999,13.35,115976,,Europe__Berlin,2,1165,1783,2593,1258,881,106,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/20238.jpg
19562,GME00128794,DE,CITY,Siegen,North Rhine-Westphalia,NW,50.87481,8.02431,102337,,Europe__Berlin,2,133,455,533,64,266,287,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/19562.jpg
18938,GME00130582,DE,CITY,Solingen,North Rhine-Westphalia,NW,51.17343,7.0845,158908,,Europe__Berlin,2,682,1033,2325,375,354,118,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/18938.jpg
18346,GME00130582,DE,CITY,Wuppertal,North Rhine-Westphalia,NW,51.25627,7.148160000000002,360797,157.0,Europe__Berlin,2,789,1054,2894,515,366,165,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/18346.jpg
19845,GME00111474,DE,CITY,Trier,Rhineland-Palatinate,RP,49.75565,6.63935,110111,,Europe__Berlin,2,284,655,398,47,91,114,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/19845.jpg
18646,GME00130258,DE,CITY,Wiesbaden,Hesse,HE,50.08258,8.249319999999999,278654,117.0,Europe__Berlin,2,753,1029,1737,90,199,125,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/18646.jpg
18787,GME00130510,DE,CITY,Wolfsburg,Lower Saxony,NI,52.42452,10.7815,123909,63.0,Europe__Berlin,2,109,226,101,16,100,8,7,https://travelapiimages.s3.eu-central-1.amazonaws.com/18787.jpg
18054,GME00102356,DE,CITY,Würzburg,Bavaria,BY,49.79391,9.95121,126635,,Europe__Berlin,2,505,1139,2897,12,83,64,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/18054.jpg
26621,DAM00006030,DK,CITY,Aalborg,North Denmark Region,81,57.048,9.9187,122219,5.0,Europe__Copenhagen,2,102,223,87,9,6,4,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/26621.jpg
26044,DAE00100980,DK,CITY,Århus,Central Denmark Region,82,56.15674,10.21076,269022,105.0,Europe__Copenhagen,2,343,389,173,8,49,14,6,https://travelapiimages.s3.eu-central-1.amazonaws.com/26044.jpg
25969,DRM00078482,DO,CITY,Azua,Azua Province,02,18.45319,-70.7349,128264,83.0,America__Santo_Domingo,2,0,12,8,0,0,2,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/25969.jpg
26609,DRM00078482,DO,CITY,Santa Cruz de Barahona,Barahona Province,04,18.20854,-71.10077,138159,10.0,America__Santo_Domingo,2,2,2,0,0,4,0,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/26609.jpg
143683,DRM00078486,DO,CITY,Bajos de Haina,San Cristóbal Province,21,18.41667,-70.03333,155985,,America__Santo_Domingo,2,136,521,24,6,7,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/143683.jpg
26195,DRM00078486,DO,CITY,Bella Vista,Distrito Nacional,01,18.45539,-69.9454,175683,42.0,America__Santo_Domingo,2,150,741,24,6,2,0,2,https://travelapiimages.s3.eu-central-1.amazonaws.com/26195.jpg
26128,DRM00078486,DO,CITY,Boca Chica,Santo Domingo Province,32,18.45,-69.6,142019,13.0,America__Santo_Domingo,2,5,56,0,0,4,0,2,https://travelapiimages.s3.eu-central-1.amazonaws.com/26128.jpg
143612,DRM00078486,DO,CITY,San Cristóbal,San Cristóbal Province,21,18.41667,-70.13333,275232,,America__Santo_Domingo,2,6,190,0,0,7,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/143612.jpg
25982,DRM00078486,DO,CITY,Santo Domingo,Distrito Nacional,01,18.47186,-69.89232,2581827,14.0,America__Santo_Domingo,2,157,839,24,6,11,4,6,https://travelapiimages.s3.eu-central-1.amazonaws.com/25982.jpg
26208,DRM00078486,DO,CITY,Santo Domingo Este,Santo Domingo Province,32,18.48847,-69.85707,700000,10.0,America__Santo_Domingo,2,157,789,24,6,6,4,6,https://travelapiimages.s3.eu-central-1.amazonaws.com/26208.jpg
26488,DRM00078486,DO,CITY,Santo Domingo Oeste,Santo Domingo Province,32,18.5,-70.0,701269,12.0,America__Santo_Domingo,2,152,779,24,6,7,4,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/26488.jpg
143587,DRM00078486,DO,CITY,Villa Altagracia,San Cristóbal Province,21,18.63333,-70.25,270000,,America__Santo_Domingo,2,2,18,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/143587.jpg
143651,DRM00078479,DO,CITY,Higüey,La Altagracia Province,11,18.7,-68.66667,288990,,America__Santo_Domingo,2,6,18,0,0,11,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/143651.jpg
26561,DRM00078479,DO,CITY,Punta Cana,La Altagracia Province,11,18.58182,-68.40431,100023,28.0,America__Santo_Domingo,2,18,8,0,0,12,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/26561.jpg
