regionCode,regionName,countryCode,culture_hIndexMean,culture_hIndexMin,culture_hIndexMax,culture_cIndexMean,culture_cIndexMin,culture_cIndexMax,culture_rIndexMean,culture_rIndexMin,culture_rIndexMax,culture_aIndexMean,culture_aIndexMin,culture_aIndexMax,culture_iIndexMean,culture_iIndexMin,culture_iIndexMax,culture_nIndexMean,culture_nIndexMin,culture_nIndexMax,formations_mIndexMean,formations_mIndexMin,formations_mIndexMax,formations_rIndexMean,formations_rIndexMin,formations_rIndexMax,beach_IndexMean,beach_IndexMin,beach_IndexMax
SA_05,Al-Qassim Region,SA,1.0,22,22,1.0,33,33,1.0,100,100,1.0,4,4,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
SA_06,Ha'il Region,SA,1.0,38,38,1.0,6,6,1.0,18,18,0.0,0,0,0.0,0,0,0.0,0,0,1.0,20,20,0.0,0,0,0.0,0,0
SA_07,Tabuk Region,SA,1.0,8,8,1.0,4,4,1.0,5,5,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
SA_09,Jizan Region,SA,1.0,4,4,0.0,0,0,1.0,2,2,0.0,0,0,0.0,0,0,0.0,0,0,1.0,2,2,0.0,0,0,0.0,0,0
SA_10,Najran Region,SA,1.0,12,12,1.0,3,3,1.0,6,6,1.0,4,4,0.0,0,0,1.0,21,21,1.0,61,61,0.0,0,0,0.0,0,0
SA_12,Al Jawf Region,SA,1.0,0,9,1.0,0,2,1.0,2,12,0.0,0,0,0.0,0,0,0.0,0,0,1.0,8,22,0.0,0,0,0.0,0,0
SA_14,'Asir Region,SA,1.0,0,6,1.0,6,18,1.0,2,8,1.0,0,2,0.0,0,0,1.0,0,4,1.0,6,8,0.0,0,0,0.0,0,0
SE_AB,Stockholm County,SE,4.0,1862,2704,5.0,875,1525,3.0,441,1408,3.0,475,2055,1.0,4,80,2.0,214,526,2.0,106,180,0.0,0,0,2.0,0,28
SE_AC,Västerbotten County,SE,1.0,362,362,1.0,169,169,1.0,136,136,1.0,308,308,1.0,18,18,1.0,39,39,1.0,53,53,0.0,0,0,1.0,1,1
SE_C,Uppsala County,SE,5.0,2815,2815,2.0,300,300,1.0,273,273,1.0,307,307,1.0,16,16,1.0,45,45,1.0,4,4,0.0,0,0,0.0,0,0
SE_D,Södermanland County,SE,5.0,2976,2976,1.0,83,83,1.0,220,220,1.0,240,240,1.0,12,12,1.0,42,42,1.0,2,2,0.0,0,0,0.0,0,0
SE_E,Östergötland County,SE,5.0,2685,2940,1.0,161,168,1.0,235,303,1.0,232,298,1.0,9,12,1.0,26,36,1.0,2,24,0.0,0,0,0.0,0,0
SE_F,Jönköping County,SE,1.0,552,552,1.0,95,95,1.0,287,287,1.0,175,175,1.0,18,18,1.0,47,47,1.0,4,4,0.0,0,0,1.0,4,4
SE_M,Skåne County,SE,2.0,758,1088,1.0,164,322,2.0,408,733,1.0,152,373,1.0,12,30,1.0,50,116,1.0,0,4,0.0,0,0,1.0,0,2
SE_N,Halland County,SE,5.0,2450,2450,1.0,79,79,1.0,228,228,1.0,154,154,0.0,0,0,1.0,36,36,1.0,8,8,0.0,0,0,1.0,2,2
SE_O,Västra Götaland County,SE,4.0,560,2767,3.0,75,910,2.0,207,1083,2.0,101,1547,1.0,12,48,1.0,12,174,1.0,6,61,0.0,0,0,1.0,0,8
SE_T,Örebro County,SE,2.0,932,932,1.0,105,105,1.0,214,214,1.0,126,126,1.0,6,6,1.0,47,47,0.0,0,0,0.0,0,0,1.0,1,1
SE_U,Västmanland County,SE,5.0,2917,2917,1.0,107,107,1.0,271,271,1.0,414,414,1.0,10,10,1.0,42,42,1.0,10,10,0.0,0,0,0.0,0,0
SE_X,Gävleborg County,SE,1.0,382,382,1.0,56,56,1.0,124,124,1.0,302,302,1.0,30,30,1.0,21,21,1.0,4,4,0.0,0,0,0.0,0,0
SI_061,Ljubljana City Municipality,SI,3.0,1487,1487,3.0,588,588,2.0,671,671,3.0,1522,1522,1.0,80,80,1.0,115,115,4.0,412,412,0.0,0,0,0.0,0,0
SI_070,Maribor City Municipality,SI,2.0,1126,1126,1.0,169,169,2.0,475,475,4.0,2022,2022,1.0,38,38,1.0,21,21,1.0,49,49,0.0,0,0,0.0,0,0
SK_NI,Nitra Region,SK,1.0,46,48,1.0,30,30,1.0,70,70,1.0,2,2,0.0,0,0,1.0,49,52,1.0,10,10,0.0,0,0,0.0,0,0
SV_AH,Ahuachapán Department,SV,1.0,38,38,1.0,12,12,1.0,118,118,1.0,2,2,0.0,0,0,1.0,30,30,1.0,54,54,0.0,0,0,0.0,0,0
SV_LI,La Libertad Department,SV,1.0,222,222,1.0,146,146,2.0,678,678,1.0,44,44,0.0,0,0,1.0,22,22,1.0,78,78,0.0,0,0,0.0,0,0
SV_SO,Sonsonate Department,SV,1.0,34,34,1.0,7,7,1.0,104,104,1.0,4,4,0.0,0,0,1.0,41,41,1.0,52,52,0.0,0,0,0.0,0,0
SV_SS,San Salvador Department,SV,1.0,193,238,1.0,140,150,2.0,596,754,1.0,40,44,0.0,0,0,1.0,38,54,1.0,54,154,0.0,0,0,0.0,0,0
TH_10,Bangkok,TH,1.0,275,275,3.0,842,845,3.0,1091,1101,1.0,584,584,1.0,36,36,1.0,66,66,0.0,0,0,0.0,0,0,0.0,0,0
TH_11,Samut Prakan,TH,1.0,107,215,2.0,392,653,3.0,944,1154,1.0,205,554,1.0,24,36,1.0,30,48,0.0,0,0,0.0,0,0,0.0,0,0
TH_12,Nonthaburi,TH,1.0,140,207,2.0,419,691,3.0,900,912,1.0,424,553,1.0,18,30,1.0,30,54,0.0,0,0,0.0,0,0,0.0,0,0
TH_13,Pathum Thani,TH,1.0,22,24,1.0,84,87,1.0,179,209,1.0,0,4,0.0,0,0,1.0,6,6,0.0,0,0,0.0,0,0,0.0,0,0
TH_20,Chon Buri,TH,1.0,4,16,1.0,15,117,1.0,52,103,1.0,0,8,0.0,0,0,1.0,11,40,1.0,0,8,0.0,0,0,2.0,0,27
TH_21,Rayong,TH,1.0,2,2,1.0,11,11,1.0,62,62,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,2,2
TH_30,Nakhon Ratchasima,TH,1.0,4,4,1.0,16,16,1.0,96,96,1.0,6,6,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
TH_34,Ubon Ratchathani,TH,1.0,6,6,1.0,2,2,1.0,87,87,0.0,0,0,0.0,0,0,1.0,2,2,0.0,0,0,0.0,0,0,0.0,0,0
TH_40,Khon Kaen,TH,1.0,14,14,1.0,25,25,1.0,172,172,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
TH_41,Udon Thani,TH,1.0,5,5,1.0,8,8,1.0,37,37,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
TH_50,Chiang Mai,TH,1.0,68,68,1.0,172,172,3.0,980,980,1.0,87,87,0.0,0,0,1.0,30,30,1.0,8,8,0.0,0,0,0.0,0,0
TH_52,Lampang,TH,1.0,14,16,1.0,18,18,1.0,105,159,1.0,2,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
TH_65,Phitsanulok,TH,1.0,4,4,1.0,16,16,1.0,144,144,1.0,2,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
TH_80,Nakhon Si Thammarat,TH,1.0,6,6,1.0,12,12,1.0,55,55,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
TH_84,Surat Thani,TH,1.0,2,2,1.0,2,2,1.0,97,97,0.0,0,0,0.0,0,0,1.0,9,9,1.0,6,6,0.0,0,0,0.0,0,0
TH_90,Songkhla,TH,1.0,4,6,1.0,12,12,1.0,102,108,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
TN_11,Tunis Governorate,TN,1.0,522,522,1.0,269,269,2.0,701,701,2.0,712,712,1.0,2,2,1.0,114,114,1.0,36,36,0.0,0,0,1.0,1,1
TN_12,Ariana Governorate,TN,1.0,397,397,1.0,231,231,2.0,604,604,1.0,598,598,1.0,2,2,1.0,60,60,1.0,12,12,0.0,0,0,0.0,0,0
TN_31,Kassrine,TN,1.0,7,7,0.0,0,0,1.0,6,6,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
TN_41,Kairouan Governorate,TN,1.0,61,61,1.0,18,18,1.0,70,70,1.0,54,54,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
TN_51,Sousse Governorate,TN,1.0,63,63,1.0,75,75,1.0,78,78,1.0,36,36,1.0,6,6,1.0,44,44,0.0,0,0,0.0,0,0,0.0,0,0
TN_71,Gafsa Governorate,TN,1.0,8,8,1.0,6,6,1.0,18,18,1.0,2,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
TR_02,Adıyaman Province,TR,1.0,18,18,1.0,6,6,1.0,74,74,1.0,2,2,0.0,0,0,0.0,0,0,1.0,16,16,0.0,0,0,0.0,0,0
TR_03,Afyonkarahisar Province,TR,1.0,16,16,1.0,18,18,1.0,124,124,1.0,3,3,0.0,0,0,1.0,3,3,1.0,8,8,0.0,0,0,0.0,0,0
TR_04,Ağrı Province,TR,1.0,4,4,0.0,0,0,1.0,52,52,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
TR_06,Ankara Province,TR,1.0,96,258,1.0,132,329,2.0,225,715,1.0,14,48,0.0,0,0,1.0,2,4,1.0,4,32,0.0,0,0,0.0,0,0
TR_07,Antalya Province,TR,1.0,151,151,1.0,117,117,2.0,617,617,1.0,125,125,0.0,0,0,1.0,171,171,1.0,48,48,0.0,0,0,2.0,20,20
TR_09,Aydın Province,TR,1.0,16,78,1.0,9,44,1.0,47,142,1.0,4,111,0.0,0,0,1.0,4,35,1.0,0,9,0.0,0,0,1.0,0,6
TR_10,Balıkesir Province,TR,1.0,22,22,1.0,13,13,1.0,170,170,1.0,4,4,0.0,0,0,0.0,0,0,1.0,2,2,0.0,0,0,0.0,0,0
TR_14,Bolu Province,TR,1.0,18,18,1.0,5,5,1.0,34,34,0.0,0,0,0.0,0,0,0.0,0,0,1.0,2,2,0.0,0,0,0.0,0,0
TR_15,Burdur Province,TR,1.0,7,7,1.0,10,10,1.0,92,92,0.0,0,0,0.0,0,0,1.0,9,9,0.0,0,0,0.0,0,0,0.0,0,0
TR_16,Bursa Province,TR,1.0,10,155,1.0,0,100,1.0,6,717,1.0,0,50,0.0,0,0,1.0,2,25,1.0,2,24,0.0,0,0,0.0,0,0
TR_19,Çorum Province,TR,1.0,14,14,1.0,8,8,1.0,10,10,0.0,0,0,0.0,0,0,0.0,0,0,1.0,6,6,0.0,0,0,0.0,0,0
TR_20,Denizli Province,TR,1.0,99,99,1.0,45,45,2.0,409,409,1.0,24,24,0.0,0,0,1.0,23,23,1.0,46,46,0.0,0,0,0.0,0,0
TR_21,Diyarbakır Province,TR,1.0,202,202,1.0,26,26,1.0,164,164,1.0,16,16,0.0,0,0,1.0,4,4,1.0,2,2,0.0,0,0,0.0,0,0
TR_22,Edirne Province,TR,1.0,84,84,1.0,24,24,1.0,132,132,1.0,18,18,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
TR_23,Elazığ Province,TR,1.0,40,40,1.0,19,19,1.0,69,69,1.0,7,7,0.0,0,0,0.0,0,0,1.0,8,8,0.0,0,0,0.0,0,0
TR_24,Erzincan Province,TR,1.0,6,6,1.0,6,6,1.0,50,50,0.0,0,0,0.0,0,0,1.0,2,2,0.0,0,0,0.0,0,0,0.0,0,0
TR_25,Erzurum Province,TR,1.0,48,48,1.0,13,13,1.0,72,72,1.0,6,6,0.0,0,0,1.0,9,9,1.0,56,56,0.0,0,0,0.0,0,0
TR_27,Gaziantep Province,TR,1.0,23,104,1.0,2,35,1.0,0,206,1.0,0,2,0.0,0,0,1.0,2,20,1.0,0,42,0.0,0,0,0.0,0,0
TR_28,Giresun Province,TR,1.0,12,12,1.0,3,3,1.0,12,12,0.0,0,0,0.0,0,0,1.0,12,12,0.0,0,0,1.0,4,4,0.0,0,0
TR_31,Hatay Province,TR,1.0,52,52,1.0,14,14,1.0,35,35,1.0,4,4,0.0,0,0,0.0,0,0,1.0,12,12,0.0,0,0,0.0,0,0
TR_32,Isparta Province,TR,1.0,26,26,1.0,7,7,1.0,164,164,1.0,18,18,0.0,0,0,1.0,10,10,1.0,8,8,0.0,0,0,0.0,0,0
TR_34,Istanbul Province,TR,1.0,257,754,2.0,153,837,2.0,613,1067,1.0,37,314,1.0,0,4,1.0,50,109,1.0,10,10,0.0,0,0,1.0,0,9
TR_35,İzmir Province,TR,1.0,248,248,1.0,208,208,2.0,551,551,1.0,59,59,0.0,0,0,1.0,56,56,1.0,42,42,0.0,0,0,1.0,2,2
TR_36,Kars Province,TR,1.0,28,28,1.0,16,16,1.0,23,23,1.0,10,10,0.0,0,0,1.0,4,4,1.0,8,8,0.0,0,0,0.0,0,0
TR_40,Kırşehir Province,TR,1.0,26,26,1.0,7,7,1.0,110,110,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
TR_41,Kocaeli Province,TR,1.0,46,121,1.0,22,54,1.0,66,451,1.0,4,12,0.0,0,0,1.0,0,8,1.0,0,4,0.0,0,0,0.0,0,0
TR_43,Kütahya Province,TR,1.0,28,28,1.0,27,27,1.0,52,52,0.0,0,0,0.0,0,0,0.0,0,0,1.0,8,8,0.0,0,0,0.0,0,0
TR_45,Manisa Province,TR,1.0,22,22,1.0,14,14,1.0,114,114,1.0,6,6,0.0,0,0,1.0,11,11,1.0,6,6,0.0,0,0,0.0,0,0
TR_47,Mardin Province,TR,1.0,89,89,1.0,6,6,1.0,62,62,1.0,8,8,0.0,0,0,1.0,4,4,1.0,2,2,0.0,0,0,0.0,0,0
TR_50,Nevşehir Province,TR,1.0,32,32,1.0,57,57,1.0,104,104,1.0,59,59,0.0,0,0,1.0,40,40,1.0,28,28,0.0,0,0,0.0,0,0
TR_51,Niğde Province,TR,1.0,19,19,1.0,7,7,1.0,57,57,1.0,10,10,0.0,0,0,1.0,4,4,1.0,14,14,0.0,0,0,0.0,0,0
TR_52,Ordu Province,TR,1.0,18,24,1.0,7,7,1.0,16,20,0.0,0,0,0.0,0,0,1.0,6,8,1.0,4,8,0.0,0,0,0.0,0,0
TR_54,Sakarya Province,TR,1.0,33,33,1.0,15,15,1.0,53,53,1.0,9,9,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
TR_55,Samsun Province,TR,1.0,52,52,1.0,30,30,1.0,258,258,1.0,16,16,0.0,0,0,1.0,48,48,1.0,20,20,0.0,0,0,2.0,7,7
TR_59,Tekirdağ Province,TR,1.0,27,116,1.0,12,51,1.0,42,164,0.0,0,0,0.0,0,0,1.0,2,46,1.0,0,66,0.0,0,0,0.0,0,0
TR_60,Tokat Province,TR,1.0,15,15,1.0,4,4,1.0,20,20,0.0,0,0,0.0,0,0,0.0,0,0,1.0,2,2,0.0,0,0,0.0,0,0
TR_65,Van Province,TR,1.0,30,30,0.0,0,0,1.0,16,16,1.0,14,14,0.0,0,0,1.0,5,5,1.0,7,7,0.0,0,0,0.0,0,0
TR_66,Yozgat Province,TR,1.0,14,14,1.0,9,9,1.0,56,56,1.0,4,4,0.0,0,0,1.0,5,5,1.0,28,28,0.0,0,0,0.0,0,0
TR_67,Zonguldak Province,TR,1.0,4,4,0.0,0,0,1.0,22,22,0.0,0,0,0.0,0,0,1.0,6,6,0.0,0,0,0.0,0,0,0.0,0,0
TR_72,Batman Province,TR,1.0,82,82,1.0,15,15,1.0,310,310,1.0,2,2,0.0,0,0,0.0,0,0,1.0,2,2,0.0,0,0,0.0,0,0
TR_74,Bartın Province,TR,1.0,17,17,1.0,4,4,1.0,30,30,1.0,10,10,0.0,0,0,1.0,12,12,1.0,4,4,0.0,0,0,0.0,0,0
TR_76,Iğdır Province,TR,1.0,14,14,1.0,4,4,1.0,14,14,0.0,0,0,0.0,0,0,1.0,2,2,0.0,0,0,0.0,0,0,0.0,0,0
TR_79,Kilis Province,TR,1.0,24,24,1.0,3,3,1.0,12,12,1.0,3,3,0.0,0,0,1.0,9,9,1.0,29,29,0.0,0,0,0.0,0,0
TR_81,Düzce Province,TR,1.0,46,46,1.0,12,12,1.0,234,234,1.0,2,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
TZ_02,Dar es Salaam Region,TZ,1.0,128,128,1.0,136,136,2.0,638,638,1.0,7,7,0.0,0,0,1.0,45,45,0.0,0,0,0.0,0,0,2.0,27,27
TZ_03,Dodoma Region,TZ,1.0,12,12,1.0,14,14,1.0,78,78,0.0,0,0,0.0,0,0,1.0,4,4,0.0,0,0,0.0,0,0,0.0,0,0
TZ_15,Zanzibar Urban/West Region,TZ,1.0,18,18,1.0,62,62,1.0,65,65,1.0,43,43,0.0,0,0,1.0,18,18,0.0,0,0,0.0,0,0,1.0,4,4
TZ_18,Mwanza Region,TZ,1.0,6,6,1.0,40,40,1.0,171,171,0.0,0,0,0.0,0,0,1.0,163,163,1.0,4,4,0.0,0,0,0.0,0,0
TZ_21,Ruvuma Region,TZ,0.0,0,0,0.0,0,0,1.0,5,5,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
TZ_24,Tabora Region,TZ,1.0,6,6,1.0,2,2,1.0,72,72,0.0,0,0,0.0,0,0,1.0,3,3,1.0,3,3,0.0,0,0,0.0,0,0
UA_05,Vinnytsia Oblast,UA,1.0,139,139,1.0,106,106,1.0,120,120,1.0,28,28,0.0,0,0,1.0,22,22,0.0,0,0,0.0,0,0,2.0,9,9
UA_12,Dnipropetrovsk Oblast,UA,1.0,48,270,1.0,20,180,1.0,33,187,1.0,4,26,0.0,0,0,1.0,24,144,1.0,0,2,0.0,0,0,2.0,1,19
UA_14,Donetsk Oblast,UA,1.0,103,103,1.0,46,46,1.0,53,53,1.0,10,10,0.0,0,0,1.0,18,18,1.0,4,4,0.0,0,0,2.0,11,11
UA_18,Zhytomyr Oblast,UA,1.0,94,94,1.0,68,68,1.0,65,65,1.0,21,21,0.0,0,0,1.0,18,18,0.0,0,0,0.0,0,0,1.0,1,1
UA_21,Zakarpattia Oblast,UA,1.0,143,143,1.0,87,87,1.0,105,105,1.0,6,6,0.0,0,0,1.0,2,2,1.0,34,34,0.0,0,0,0.0,0,0
UA_30,Kiev,UA,2.0,448,1081,3.0,284,989,2.0,371,1020,1.0,144,670,1.0,0,2,2.0,180,623,1.0,8,40,0.0,0,0,2.0,0,123
UA_32,Kyiv Oblast,UA,1.0,62,62,1.0,21,21,1.0,49,49,1.0,2,2,0.0,0,0,1.0,14,14,0.0,0,0,0.0,0,0,0.0,0,0
UA_35,Kirovohrad Oblast,UA,1.0,179,179,1.0,73,73,1.0,67,67,1.0,4,4,0.0,0,0,1.0,38,38,0.0,0,0,0.0,0,0,2.0,8,8
UA_46,Lviv Oblast,UA,1.0,573,573,2.0,446,446,2.0,739,739,1.0,130,130,0.0,0,0,1.0,93,93,2.0,156,156,1.0,4,4,1.0,1,1
UA_51,Odessa Oblast,UA,2.0,600,600,2.0,549,549,2.0,411,411,3.0,1743,1743,1.0,94,94,1.0,162,162,1.0,4,4,0.0,0,0,3.0,56,56
UA_53,Poltava Oblast,UA,1.0,219,219,1.0,99,99,1.0,134,134,1.0,24,24,0.0,0,0,1.0,44,44,0.0,0,0,0.0,0,0,0.0,0,0
UA_56,Rivne Oblast,UA,1.0,96,96,1.0,72,72,1.0,88,88,0.0,0,0,0.0,0,0,1.0,12,12,1.0,2,2,0.0,0,0,1.0,1,1
UA_59,Sumy Oblast,UA,1.0,166,166,1.0,120,120,1.0,111,111,1.0,10,10,0.0,0,0,1.0,83,83,1.0,2,2,0.0,0,0,2.0,18,18
UA_61,Ternopil Oblast,UA,1.0,297,297,1.0,143,143,1.0,206,206,1.0,19,19,1.0,2,2,1.0,82,82,0.0,0,0,0.0,0,0,2.0,6,6
UA_63,Kharkiv Oblast,UA,2.0,650,650,2.0,343,343,1.0,308,308,1.0,52,52,0.0,0,0,1.0,100,100,1.0,10,10,0.0,0,0,2.0,9,9
UA_65,Kherson Oblast,UA,1.0,78,78,1.0,53,53,1.0,134,134,1.0,23,23,0.0,0,0,1.0,16,16,0.0,0,0,0.0,0,0,1.0,1,1
UA_68,Khmelnytsky Oblast,UA,1.0,69,69,1.0,49,49,1.0,80,80,1.0,6,6,0.0,0,0,1.0,2,2,0.0,0,0,0.0,0,0,1.0,2,2
US_AK,Alaska,US,1.0,28,28,1.0,120,120,1.0,91,91,1.0,100,100,1.0,6,6,1.0,12,12,0.0,0,0,0.0,0,0,0.0,0,0
US_AL,Alabama,US,1.0,161,385,1.0,134,255,2.0,539,1005,1.0,196,482,1.0,6,10,1.0,0,97,1.0,0,86,0.0,0,0,0.0,0,0
US_AR,Arkansas,US,1.0,218,218,2.0,309,309,3.0,974,974,2.0,1104,1104,1.0,24,24,1.0,69,69,1.0,27,27,0.0,0,0,0.0,0,0
US_AZ,Arizona,US,1.0,26,331,1.0,37,633,2.0,129,792,1.0,4,469,1.0,0,8,1.0,26,513,1.0,12,182,0.0,0,0,1.0,0,2
US_CA,California,US,1.0,6,683,2.0,10,1166,2.0,6,1101,1.0,2,1844,1.0,0,90,1.0,0,739,1.0,0,370,0.0,0,4,1.0,0,44
US_CO,Colorado,US,1.0,23,329,2.0,46,742,2.0,26,905,1.0,26,535,1.0,0,114,1.0,0,109,1.0,0,103,1.0,0,4,1.0,0,3
US_CT,Connecticut,US,1.0,257,509,1.0,112,383,2.0,188,769,1.0,160,919,1.0,6,24,1.0,46,88,1.0,47,149,0.0,0,0,1.0,0,8
US_DC,District of Columbia,US,3.0,1617,1617,5.0,1398,1398,3.0,1185,1185,5.0,2418,2418,1.0,51,51,3.0,684,684,1.0,57,57,0.0,0,0,1.0,4,4
US_FL,Florida,US,1.0,20,198,1.0,48,704,2.0,168,967,1.0,32,754,1.0,0,12,1.0,6,124,1.0,0,6,0.0,0,0,1.0,0,6
US_GA,Georgia,US,1.0,88,461,1.0,86,829,1.0,238,677,1.0,50,533,1.0,0,30,1.0,4,25,1.0,0,94,0.0,0,0,0.0,0,1
US_HI,Hawaii,US,1.0,213,213,2.0,442,442,1.0,291,291,1.0,362,362,0.0,0,0,1.0,160,160,1.0,78,78,1.0,3,3,2.0,23,23
US_IA,Iowa,US,1.0,85,290,1.0,102,426,2.0,415,823,2.0,145,1534,1.0,0,30,1.0,6,15,1.0,0,2,0.0,0,0,0.0,0,0
US_ID,Idaho,US,1.0,80,80,1.0,146,146,1.0,147,147,1.0,212,212,1.0,12,12,1.0,19,19,1.0,15,15,0.0,0,0,1.0,2,2
US_IL,Illinois,US,1.0,64,1215,2.0,101,1125,2.0,258,1071,1.0,104,1712,1.0,0,68,1.0,9,180,1.0,0,17,0.0,0,0,2.0,0,28
US_IN,Indiana,US,1.0,92,146,1.0,146,186,1.0,181,193,1.0,222,474,1.0,0,14,1.0,0,21,0.0,0,0,0.0,0,0,0.0,0,0
US_KS,Kansas,US,1.0,40,289,2.0,139,703,2.0,409,942,1.0,20,529,1.0,0,6,1.0,0,40,1.0,0,5,0.0,0,0,0.0,0,0
US_KY,Kentucky,US,1.0,112,336,1.0,39,510,2.0,222,1078,1.0,32,611,1.0,0,24,1.0,0,55,1.0,0,60,0.0,0,0,0.0,0,0
US_LA,Louisiana,US,1.0,58,337,2.0,68,708,2.0,123,1037,1.0,19,465,1.0,0,6,1.0,0,14,0.0,0,0,0.0,0,0,0.0,0,0
US_MA,Massachusetts,US,3.0,381,1911,3.0,217,1179,3.0,275,1304,4.0,536,2560,1.0,18,170,2.0,232,490,4.0,154,513,0.0,0,2,2.0,0,76
US_MD,Maryland,US,1.0,58,1436,2.0,19,1082,2.0,80,1157,2.0,92,2431,1.0,0,90,1.0,13,618,1.0,0,90,0.0,0,2,1.0,0,2
US_MI,Michigan,US,1.0,53,559,2.0,147,1087,2.0,113,1116,1.0,98,1414,1.0,0,58,1.0,2,20,1.0,0,6,0.0,0,0,0.0,0,2
US_MN,Minnesota,US,1.0,34,278,3.0,110,1152,2.0,140,771,2.0,44,1294,1.0,0,54,1.0,0,67,1.0,0,4,0.0,0,0,0.0,0,0
US_MO,Missouri,US,1.0,92,416,2.0,148,919,2.0,138,1032,1.0,53,847,1.0,0,18,1.0,5,35,1.0,0,16,0.0,0,0,0.0,0,2
US_MS,Mississippi,US,1.0,112,112,1.0,135,135,2.0,722,722,1.0,102,102,0.0,0,0,1.0,13,13,1.0,7,7,0.0,0,0,0.0,0,0
US_MT,Montana,US,1.0,36,36,1.0,80,80,1.0,55,55,1.0,26,26,0.0,0,0,1.0,8,8,1.0,6,6,0.0,0,0,0.0,0,0
US_NC,North Carolina,US,1.0,66,294,1.0,71,598,2.0,200,785,1.0,80,499,1.0,0,30,1.0,0,182,1.0,0,4,0.0,0,0,0.0,0,0
US_NE,Nebraska,US,1.0,55,251,2.0,286,496,2.0,452,1018,1.0,82,565,1.0,6,30,1.0,6,21,0.0,0,0,0.0,0,0,1.0,0,3
US_NH,New Hampshire,US,1.0,121,121,1.0,96,96,1.0,225,225,1.0,132,132,1.0,18,18,1.0,103,103,2.0,111,111,0.0,0,0,0.0,0,0
US_NJ,New Jersey,US,1.0,102,609,3.0,31,1215,3.0,84,1078,2.0,104,2082,1.0,0,178,1.0,37,276,1.0,6,42,0.0,0,0,0.0,0,2
US_NM,New Mexico,US,1.0,36,83,1.0,37,337,2.0,264,555,1.0,14,363,1.0,0,6,1.0,14,58,1.0,13,64,0.0,0,0,0.0,0,0
US_NV,Nevada,US,1.0,15,71,2.0,67,484,2.0,117,715,1.0,36,428,1.0,0,24,1.0,14,58,1.0,2,18,0.0,0,0,0.0,0,0
US_NY,New York,US,2.0,102,1385,3.0,101,1314,3.0,242,1422,3.0,128,1906,2.0,0,695,1.0,12,782,1.0,2,142,1.0,0,3,2.0,0,54
US_OH,Ohio,US,1.0,162,917,2.0,221,884,3.0,622,1004,1.0,166,1298,1.0,0,48,1.0,6,34,1.0,0,11,0.0,0,0,0.0,0,1
US_OK,Oklahoma,US,1.0,38,75,1.0,80,349,2.0,274,929,1.0,22,190,1.0,0,6,1.0,6,24,1.0,6,18,0.0,0,0,1.0,0,2
US_OR,Oregon,US,1.0,80,487,2.0,142,1157,2.0,112,1069,2.0,138,2743,1.0,0,48,1.0,3,214,1.0,12,59,0.0,0,0,1.0,0,12
US_PA,Pennsylvania,US,1.0,68,1163,3.0,115,1261,2.0,85,1138,2.0,140,2258,1.0,6,190,1.0,8,182,1.0,0,113,0.0,0,0,0.0,0,2
US_RI,Rhode Island,US,2.0,694,694,2.0,530,530,3.0,848,848,3.0,1521,1521,1.0,84,84,1.0,232,232,2.0,107,107,0.0,0,0,1.0,4,4
US_SC,South Carolina,US,1.0,224,274,2.0,180,400,2.0,490,603,1.0,387,528,1.0,12,24,1.0,27,64,1.0,0,14,0.0,0,0,1.0,0,4
US_SD,South Dakota,US,1.0,44,44,1.0,175,175,1.0,113,113,1.0,96,96,1.0,6,6,1.0,8,8,0.0,0,0,0.0,0,0,0.0,0,0
US_TN,Tennessee,US,1.0,64,523,1.0,38,497,2.0,198,1042,1.0,22,661,1.0,0,12,1.0,6,104,1.0,0,101,0.0,0,0,0.0,0,0
