cityId,stationId,countryCode,type,cityName,regionCode,regionName,lat,lon,population,elevation,timezone,culture_hIndex,culture_cIndex,culture_rIndex,culture_aIndex,culture_iIndex,culture_nIndex,formations_mIndex,formations_rIndex,beach_Index,image_links
4835,ASN00009225,AU,CITY,Perth,AU_WA,Western Australia,-31.952240000000003,115.8614,2039200,2.0,Australia__Perth,1,4,2,4,1,3,1,0,3,https://travelapiimages.s3.eu-central-1.amazonaws.com/4835.jpg
132927,ASN00009256,AU,CITY,Rockingham,AU_WA,Western Australia,-32.28239,115.73238,108022,,Australia__Perth,1,1,1,1,0,1,1,0,2,https://travelapiimages.s3.eu-central-1.amazonaws.com/132927.jpg
4935,ASN00066062,AU,CITY,Sydney,AU_NSW,New South Wales,-33.86785,151.20731999999995,4840600,58.0,Australia__Sydney,2,4,3,5,2,3,1,0,3,https://travelapiimages.s3.eu-central-1.amazonaws.com/4935.jpg
133094,ASN00041359,AU,CITY,Toowoomba,AU_QLD,Queensland,-27.47958,151.47705,135631,,Australia__Brisbane,0,1,1,1,0,0,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/133094.jpg
4226,ASN00032040,AU,CITY,Townsville,AU_QLD,Queensland,-19.26639,146.80569,196219,6.0,Australia__Brisbane,1,1,1,1,1,1,1,0,2,https://travelapiimages.s3.eu-central-1.amazonaws.com/4226.jpg
5276,ASN00068228,AU,CITY,Wollongong,AU_NSW,New South Wales,-34.424,150.89345,292190,5.0,Australia__Sydney,1,1,1,1,1,1,1,0,2,https://travelapiimages.s3.eu-central-1.amazonaws.com/5276.jpg
6504,AJ000037735,AZ,CITY,Ganja,AZ_GA,Ganja,40.68278,46.36056,313300,,Asia__Baku,1,1,1,1,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/6504.jpg
6136,AJ000037985,AZ,CITY,Lankaran,AZ_LA,Lankaran District,38.75428,48.85062,240300,76.0,Asia__Baku,1,1,1,0,0,0,0,0,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/6136.jpg
133416,BKM00014557,BA,CITY,Bijeljina,BA_SRP,Republika Srpska,44.76583,19.15083,114663,,Europe__Sarajevo,1,1,1,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/133416.jpg
6680,BKM00014557,BA,CITY,Tuzla,BA_BIH,Federation of Bosnia and Herzegovina,44.53842,18.66709,142486,245.0,Europe__Sarajevo,1,1,1,1,0,1,1,0,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/6680.jpg
6389,BKM00014648,BA,CITY,Mostar,BA_BIH,Federation of Bosnia and Herzegovina,43.34333,17.80806,104518,60.0,Europe__Sarajevo,1,1,1,1,0,1,1,0,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/6389.jpg
6264,BKM00014654,BA,CITY,Sarajevo,BA_BIH,Federation of Bosnia and Herzegovina,43.84864,18.35644,696731,518.0,Europe__Sarajevo,1,1,2,1,1,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/6264.jpg
6694,BKM00014652,BA,CITY,Zenica,BA_BIH,Federation of Bosnia and Herzegovina,44.20169,17.90397,164423,330.0,Europe__Sarajevo,1,1,1,1,0,1,1,0,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/6694.jpg
133464,BGM00041950,BD,CITY,Barisal,BD_06,Barisal District,22.8,90.5,230000,,Asia__Dhaka,1,1,1,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/133464.jpg
6599,BGM00041950,BD,CITY,Barisāl,BD_06,Barisal District,22.70497,90.37013,230000,4.0,Asia__Dhaka,1,1,1,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/6599.jpg
133512,BGM00041883,BD,CITY,Bogra,BD_54,Rajshahi District,24.78333,89.35,400983,,Asia__Dhaka,1,1,1,1,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/133512.jpg
133504,BGM00041883,BD,CITY,Jamalpur,BD_34,Mymensingh District,25.0,89.83333,167900,,Asia__Dhaka,1,0,1,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/133504.jpg
6752,BGM00041883,BD,CITY,Pār Naogaon,BD_54,Rajshahi District,24.80418,88.94875,192464,,Asia__Dhaka,0,1,1,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/6752.jpg
6827,BGM00041883,BD,CITY,Shibganj,BD_54,Rajshahi District,25.00146,89.32266,378701,,Asia__Dhaka,1,1,1,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/6827.jpg
133523,BGM00041978,BD,CITY,Chittagong,BD_B,Chittagong Division,22.4875,91.96333,3920222,,Asia__Dhaka,1,1,3,1,0,1,1,0,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/133523.jpg
133491,BGM00041992,BD,CITY,Cox's Bazar,BD_B,Chittagong Division,21.58389,92.01528,253788,,Asia__Dhaka,1,1,1,0,0,1,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/133491.jpg
6903,BGM00041992,BD,CITY,Cox’s Bāzār,BD_B,Chittagong Division,21.43973,92.00955,253788,3.0,Asia__Dhaka,1,1,1,0,0,1,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/6903.jpg
133468,BGM00041923,BD,CITY,Dhaka,BD_13,Dhaka District,23.81093,90.36542,10356500,,Asia__Dhaka,1,2,3,1,0,1,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/133468.jpg
133494,BGM00041923,BD,CITY,Narayanganj,BD_13,Dhaka District,23.75,90.58333,223622,,Asia__Dhaka,1,1,3,1,0,1,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/133494.jpg
6790,BGM00041923,BD,CITY,Narsingdi,BD_13,Dhaka District,23.92298,90.71768,281080,,Asia__Dhaka,1,1,1,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/6790.jpg
6776,BGM00041923,BD,CITY,Nārāyanganj,BD_13,Dhaka District,23.61352,90.50298,223622,3.0,Asia__Dhaka,1,1,3,1,0,1,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/6776.jpg
6095,BGM00041923,BD,CITY,Sonārgaon,BD_13,Dhaka District,23.65,90.61667,130000,,Asia__Dhaka,1,1,2,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/6095.jpg
6606,BGM00041923,BD,CITY,Tungi,BD_13,Dhaka District,23.89154,90.40232,337579,,Asia__Dhaka,1,1,2,1,0,1,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/6606.jpg
133517,BGM00041936,BD,CITY,Jessore,BD_27,Khulna District,23.08333,89.16667,243987,,Asia__Dhaka,1,1,1,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/133517.jpg
133463,BGM00041907,BD,CITY,Kushtia,BD_27,Khulna District,23.83333,88.91667,135724,,Asia__Dhaka,1,1,1,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/133463.jpg
133501,BGM00041907,BD,CITY,Natore,BD_54,Rajshahi District,24.35,89.08333,369138,,Asia__Dhaka,1,0,1,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/133501.jpg
133500,BGM00041907,BD,CITY,Pabna,BD_54,Rajshahi District,24.00633,89.33533,186781,,Asia__Dhaka,1,1,1,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/133500.jpg
6282,BGM00041907,BD,CITY,Puthia,BD_54,Rajshahi District,24.36537,88.83431,159406,,Asia__Dhaka,1,0,1,0,0,1,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/6282.jpg
6836,BGM00041907,BD,CITY,Pābna,BD_54,Rajshahi District,24.00644,89.2372,186781,16.0,Asia__Dhaka,1,1,1,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/6836.jpg
133505,BGM00041859,BD,CITY,Rangpur,BD_55,Rangpur District,25.73333,89.25,343122,,Asia__Dhaka,1,1,1,1,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/133505.jpg
6190,BGM00041859,BD,CITY,Saidpur,BD_54,Rajshahi District,25.77769,88.89169,199422,,Asia__Dhaka,1,1,1,0,0,1,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/6190.jpg
133472,BGM00041891,BD,CITY,Sylhet,BD_60,Sylhet District,24.91667,91.76667,479837,,Asia__Dhaka,1,1,1,1,0,1,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/133472.jpg
56943,BGM00041936,IN,CITY,Bangaon,IN_WB,West Bengal,23.04553,88.83084000000002,111693,7.0,Asia__Kolkata,0,1,1,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/56943.jpg
57561,IN019120700,IN,CITY,Abohar,IN_PB,Punjab,30.14453,74.19552,130603,180.0,Asia__Kolkata,1,0,1,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/57561.jpg
55847,IN019120700,IN,CITY,Gangānagar,IN_RJ,Rajasthan,29.92009,73.87496,231838,178.0,Asia__Kolkata,0,1,0,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/55847.jpg
57248,IN012030700,IN,CITY,Achalpur,IN_MH,Maharashtra,21.25665,77.51006,111278,369.0,Asia__Kolkata,0,0,0,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/57248.jpg
57353,IN012030700,IN,CITY,Amrāvati,IN_MH,Maharashtra,20.93333,77.75,603837,343.0,Asia__Kolkata,1,1,2,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/57353.jpg
147735,IN019010300,IN,CITY,Ajmer,IN_RJ,Rajasthan,26.25,74.66667,517911,,Asia__Kolkata,0,1,1,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147735.jpg
57667,IN019010300,IN,CITY,Beāwar,IN_RJ,Rajasthan,26.10119,74.32028000000003,130777,439.0,Asia__Kolkata,0,0,0,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/57667.jpg
55114,IN019010300,IN,CITY,Kishangarh,IN_RJ,Rajasthan,26.59006,74.85396999999998,131749,433.0,Asia__Kolkata,1,0,0,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/55114.jpg
57500,IN020040900,IN,CITY,Alandur,IN_TN,Tamil Nadu,13.0025,80.20611,153775,12.0,Asia__Kolkata,1,2,3,1,1,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/57500.jpg
57200,IN020040900,IN,CITY,Ambattūr,IN_TN,Tamil Nadu,13.09818,80.16152,341049,17.0,Asia__Kolkata,1,1,2,1,1,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/57200.jpg
54935,IN020040900,IN,CITY,Chennai,IN_TN,Tamil Nadu,13.08784,80.27847,10265000,6.0,Asia__Kolkata,1,2,2,1,1,1,1,0,2,https://travelapiimages.s3.eu-central-1.amazonaws.com/54935.jpg
147784,IN020040900,IN,CITY,Kancheepuram,IN_TN,Tamil Nadu,12.67,79.99,164384,,Asia__Kolkata,0,0,1,0,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147784.jpg
55307,IN020040900,IN,CITY,Pallāvaram,IN_TN,Tamil Nadu,12.96796,80.15025,157145,16.0,Asia__Kolkata,1,1,3,1,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/55307.jpg
54000,IN020040900,IN,CITY,Tambaram,IN_TN,Tamil Nadu,12.9246,80.12706999999997,174787,32.0,Asia__Kolkata,1,1,3,1,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/54000.jpg
54708,IN020040900,IN,CITY,Tiruvottiyūr,IN_TN,Tamil Nadu,13.15823,80.30181,248059,0.0,Asia__Kolkata,1,1,2,1,1,1,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/54708.jpg
57187,IN020040900,IN,CITY,Āvadi,IN_TN,Tamil Nadu,13.1147,80.10981,250044,17.0,Asia__Kolkata,1,1,2,1,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/57187.jpg
147737,IN006012800,IN,CITY,Ambāla,IN_HR,Haryana,30.328540000000004,76.9422,146787,,Asia__Kolkata,1,1,1,1,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147737.jpg
147551,IN006012800,IN,CITY,Kurukshetra,IN_HR,Haryana,30.0,76.75,964655,,Asia__Kolkata,1,1,1,1,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147551.jpg
54593,IN006012800,IN,CITY,Thānesar,IN_HR,Haryana,29.97323,76.83214,138279,232.0,Asia__Kolkata,1,1,1,1,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/54593.jpg
147726,INM00042071,IN,CITY,Amritsar,IN_PB,Punjab,31.67,74.84,1132383,,Asia__Kolkata,1,1,1,1,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147726.jpg
57522,INM00042071,IN,CITY,Batāla,IN_PB,Punjab,31.80921,75.20294,145468,249.0,Asia__Kolkata,1,0,1,1,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/57522.jpg
147731,IN001020700,IN,CITY,Anantapur,IN_AP,Andhra Pradesh,14.55,77.41667,267161,,Asia__Kolkata,0,0,1,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147731.jpg
56545,IN001020700,IN,CITY,Dharmavaram,IN_AP,Andhra Pradesh,14.41435,77.72035,121874,345.0,Asia__Kolkata,0,0,1,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/56545.jpg
147901,IN012041000,IN,CITY,Aurangabad,IN_MH,Maharashtra,19.88467,75.33986,1371330,,Asia__Kolkata,1,1,1,1,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147901.jpg
147715,IN023060800,IN,CITY,Bahraich,IN_UP,Uttar Pradesh,27.80021,81.51855,182218,,Asia__Kolkata,1,0,1,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147715.jpg
57373,IN023060800,IN,CITY,Bahraigh,IN_UP,Uttar Pradesh,27.57429,81.59474,182218,126.0,Asia__Kolkata,0,0,1,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/57373.jpg
56887,IN022023000,IN,CITY,Bahādurgarh,IN_HR,Haryana,28.69287000000001,76.93555,153613,262.0,Asia__Kolkata,1,1,1,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/56887.jpg
147609,IN022023000,IN,CITY,Gurgaon,IN_HR,Haryana,28.43891,77.00591999999997,876824,,Asia__Kolkata,1,1,2,1,1,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147609.jpg
991384,IN022023000,IN,CITY,Najafgarh,IN_DL,Delhi,28.60922,76.97981999999998,1365000,,Asia__Kolkata,2,2,3,1,1,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/991384.jpg
55673,IN022023000,IN,CITY,Nāngloi Jāt,IN_DL,Delhi,28.67957,77.06799000000002,205596,210.0,Asia__Kolkata,1,1,2,1,0,0,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/55673.jpg
991525,IN022023000,IN,CITY,Rohini,IN_DL,Delhi,28.74322,77.06778,860000,,Asia__Kolkata,2,1,2,1,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/991525.jpg
147711,IN023101700,IN,CITY,Bareilly,IN_UP,Uttar Pradesh,28.41667,79.38333,1000000,,Asia__Kolkata,1,0,1,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147711.jpg
147670,IN023101700,IN,CITY,Budaun,IN_UP,Uttar Pradesh,28.11667000000001,78.98333000000002,161555,,Asia__Kolkata,0,0,1,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147670.jpg
55481,IN023101700,IN,CITY,Pīlibhīt,IN_UP,Uttar Pradesh,28.63124,79.80436,131008,172.0,Asia__Kolkata,0,0,1,0,0,1,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/55481.jpg
57700,IN009010100,IN,CITY,Bengaluru,IN_KA,Karnataka,12.97194,77.59369000000002,10535000,920.0,Asia__Kolkata,1,2,3,1,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/57700.jpg
54416,IN009010100,IN,CITY,Yelahanka,IN_KA,Karnataka,13.10073,77.59631999999998,116447,915.0,Asia__Kolkata,1,2,3,1,0,1,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/54416.jpg
57276,IN005050100,IN,CITY,Bhavnagar,IN_GJ,Gujarat,21.76287,72.15331,554978,24.0,Asia__Kolkata,1,1,1,1,0,1,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/57276.jpg
147694,IN005050100,IN,CITY,Bhāvnagar,IN_GJ,Gujarat,21.66667,71.83333,554978,,Asia__Kolkata,1,1,1,1,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147694.jpg
56729,IN007101600,IN,CITY,Bilaspur,IN_HP,Himachal Pradesh,31.33027,76.75663,381956,,Asia__Kolkata,0,0,1,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/56729.jpg
147695,IN007101600,IN,CITY,Bilāspur,IN_HP,Himachal Pradesh,31.33333,76.75,381956,,Asia__Kolkata,0,0,1,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147695.jpg
147422,IN007101600,IN,CITY,Shimla,IN_HP,Himachal Pradesh,31.16667,77.58333,269578,,Asia__Kolkata,0,0,1,0,0,0,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147422.jpg
55990,IN017060500,IN,CITY,Brahmapur,IN_OR,Odisha,19.31151,84.7929,324726,26.0,Asia__Kolkata,1,1,1,0,0,1,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/55990.jpg
56084,IN019070100,IN,CITY,Bīkaner,IN_RJ,Rajasthan,28.01762,73.31495,576015,242.0,Asia__Kolkata,1,1,1,0,0,1,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/56084.jpg
147683,IN019070100,IN,CITY,Bīkāner,IN_RJ,Rajasthan,28.16667,73.16667,576015,,Asia__Kolkata,1,1,1,0,0,1,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147683.jpg
55799,IN019191200,IN,CITY,Būndi,IN_RJ,Rajasthan,25.43855,75.63735,103286,268.0,Asia__Kolkata,1,1,1,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/55799.jpg
147552,IN019191200,IN,CITY,Kota,IN_RJ,Rajasthan,25.17512,75.84411999999998,1001694,,Asia__Kolkata,1,1,1,1,0,1,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147552.jpg
56708,IN006011400,IN,CITY,Chandigarh,IN_CH,Chandigarh,30.736290000000004,76.7884,1055450,,Asia__Kolkata,1,1,1,1,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/56708.jpg
57402,IN006011400,IN,CITY,Mohali,IN_PB,Punjab,30.67995,76.72211,146213,316.0,Asia__Kolkata,1,1,1,1,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/57402.jpg
147879,IN006011400,IN,CITY,Panchkula,IN_HR,Haryana,30.72883,76.94716,200000,,Asia__Kolkata,1,1,1,1,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147879.jpg
54671,IN006011400,IN,CITY,Ropar,IN_PB,Punjab,30.96896,76.52695,684627,,Asia__Kolkata,1,1,1,1,0,1,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/54671.jpg
147458,IN006011400,IN,CITY,Rupnagar,IN_PB,Punjab,31.04,76.52,684627,,Asia__Kolkata,1,1,1,0,0,1,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147458.jpg
147961,IN012090600,IN,CITY,Chandrapur,IN_MH,Maharashtra,20.11793,79.44377,328351,,Asia__Kolkata,1,1,0,0,0,1,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147961.jpg
56050,IN012090600,IN,CITY,Chānda,IN_MH,Maharashtra,19.95076,79.29523,328351,188.0,Asia__Kolkata,1,1,1,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/56050.jpg
147659,IN009070100,IN,CITY,Chitradurga,IN_KA,Karnataka,14.2,76.5,138587,,Asia__Kolkata,1,1,1,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147659.jpg
55949,IN019100500,IN,CITY,Chūru,IN_RJ,Rajasthan,28.30415,74.96718,103533,292.0,Asia__Kolkata,1,1,1,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/55949.jpg
55947,IN019100500,IN,CITY,Jhunjhunūn,IN_RJ,Rajasthan,28.12559000000001,75.39797,113193,323.0,Asia__Kolkata,1,0,0,1,0,1,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/55947.jpg
147665,IN020031700,IN,CITY,Coimbatore,IN_TN,Tamil Nadu,10.8,77.09,959823,,Asia__Kolkata,1,1,1,1,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147665.jpg
54081,IN020031700,IN,CITY,Tiruppur,IN_TN,Tamil Nadu,11.11541,77.35455999999998,397521,294.0,Asia__Kolkata,0,1,1,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/54081.jpg
147785,IN020020300,IN,CITY,Cuddalore,IN_TN,Tamil Nadu,11.52,79.51,173676,,Asia__Kolkata,0,1,1,0,0,1,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147785.jpg
55413,IN020020300,IN,CITY,Puducherry,IN_PY,Puducherry,11.93381,79.82979,227411,3.0,Asia__Kolkata,1,1,1,0,0,1,0,0,2,https://travelapiimages.s3.eu-central-1.amazonaws.com/55413.jpg
147651,IN023310500,IN,CITY,Datia,IN_MP,Madhya Pradesh,25.75,78.5,786754,,Asia__Kolkata,1,1,1,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147651.jpg
147574,IN023310500,IN,CITY,Jhānsi,IN_UP,Uttar Pradesh,25.5,78.5,507000,,Asia__Kolkata,1,1,1,1,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147574.jpg
56699,IN023160900,IN,CITY,Dehra Dūn,IN_UT,Uttarakhand,30.32443,78.03392,522081,,Asia__Kolkata,1,1,1,1,0,1,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/56699.jpg
147998,IN023160900,IN,CITY,Dehradun,IN_UT,Uttarakhand,30.33,78.06,578420,,Asia__Kolkata,1,1,1,1,0,1,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147998.jpg
56562,IN023160900,IN,CITY,Haridwar,IN_UT,Uttarakhand,29.94791,78.16025,186079,314.0,Asia__Kolkata,1,0,1,0,0,1,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/56562.jpg
56361,IN022021900,IN,CITY,Delhi,IN_DL,Delhi,28.65195,77.23149000000002,26495000,200.0,Asia__Kolkata,2,2,3,1,1,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/56361.jpg
57701,IN022021900,IN,CITY,Deoli,IN_DL,Delhi,28.502540000000003,77.23116999999998,120000,,Asia__Kolkata,2,1,2,1,1,1,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/57701.jpg
56339,IN022021900,IN,CITY,Faridabad,IN_HR,Haryana,28.41124000000001,77.31316,1404653,198.0,Asia__Kolkata,2,2,3,1,1,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/56339.jpg
56588,IN022021900,IN,CITY,Ghāziābād,IN_UP,Uttar Pradesh,28.66535,77.43915,2381452,214.0,Asia__Kolkata,2,2,3,1,1,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/56588.jpg
57117,IN022021900,IN,CITY,Greater Noida,IN_UP,Uttar Pradesh,28.49615,77.53601,293908,200.0,Asia__Kolkata,0,1,1,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/57117.jpg
55962,IN022021900,IN,CITY,Karol Bāgh,IN_DL,Delhi,28.65136,77.19072,505241,231.0,Asia__Kolkata,2,2,3,1,1,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/55962.jpg
54843,IN022021900,IN,CITY,Loni,IN_UP,Uttar Pradesh,28.75143,77.29023000000002,164810,283.0,Asia__Kolkata,1,1,2,1,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/54843.jpg
991401,IN022021900,IN,CITY,Narela,IN_DL,Delhi,28.85267,77.09288000000002,800000,210.0,Asia__Kolkata,1,1,1,1,0,0,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/991401.jpg
54854,IN022021900,IN,CITY,New Delhi,IN_DL,Delhi,28.63576,77.22445,26495000,216.0,Asia__Kolkata,2,2,3,1,1,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/54854.jpg
56879,IN022021900,IN,CITY,Noida,IN_UP,Uttar Pradesh,28.58,77.33,642381,200.0,Asia__Kolkata,2,2,3,1,1,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/56879.jpg
147653,IN023261300,IN,CITY,Deoria,IN_UP,Uttar Pradesh,26.66667,83.75,129570,,Asia__Kolkata,1,1,1,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147653.jpg
147619,IN023261300,IN,CITY,Gorakhpur,IN_UP,Uttar Pradesh,26.91667,83.25,674246,,Asia__Kolkata,0,0,1,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147619.jpg
56387,IN001111600,IN,CITY,Ellore,IN_AP,Andhra Pradesh,16.71311,81.10436999999997,203780,22.0,Asia__Kolkata,0,0,1,1,0,1,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/56387.jpg
56022,IN001111600,IN,CITY,Gudivāda,IN_AP,Andhra Pradesh,16.435470000000002,80.99555,118167,5.0,Asia__Kolkata,0,1,1,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/56022.jpg
56143,IN001111600,IN,CITY,Guntur,IN_AP,Andhra Pradesh,16.29974,80.45729,647508,30.0,Asia__Kolkata,1,1,1,1,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/56143.jpg
147547,IN001111600,IN,CITY,Krishna,IN_AP,Andhra Pradesh,16.66667,81.0,192827,,Asia__Kolkata,0,0,1,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147547.jpg
54214,IN001111600,IN,CITY,Vijayawada,IN_AP,Andhra Pradesh,16.50745,80.6466,1048240,23.0,Asia__Kolkata,1,1,1,1,0,1,1,0,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/54214.jpg
147836,IN018103100,IN,CITY,Fatehgarh Sahib,IN_PB,Punjab,30.64379000000001,76.34787,600163,,Asia__Kolkata,1,1,1,1,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147836.jpg
147486,IN018103100,IN,CITY,Patiala,IN_PB,Punjab,30.35,76.4,406192,,Asia__Kolkata,1,1,1,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/147486.jpg
