cityId,population,searchRadius,hCountLevel0,hCountLevel1,hCountLevel2,hCountLevel3,hCountLevel7,cCountLevel0,cCountLevel1,cCountLevel2,cCountLevel3,cCountLevel7,rCountLevel0,rCountLevel1,rCountLevel2,rCountLevel3,rCountLevel7,aCountLevel0,aCountLevel1,aCountLevel2,aCountLevel3,aCountLevel7,iCountLevel0,iCountLevel1,iCountLevel2,iCountLevel3,iCountLevel7,nCountLevel0,nCountLevel1,nCountLevel2,nCountLevel3,nCountLevel7
91300,170800,20000,1,7,0,0,0,0,1,0,0,0,6,14,0,0,0,0,0,0,0,0,0,0,0,0,1,9,9,0,0,0
91176,120479,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
91167,640000,30000,0,1,0,0,0,0,3,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91370,10665000,50000,73,125,6,15,1,21,53,7,8,1,75,398,1,18,2,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0
91514,435817,20000,0,4,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91652,300000,20000,35,50,0,2,1,70,27,4,2,0,13,486,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91022,300424,20000,1,6,2,0,1,0,2,0,0,0,4,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
90723,279914,20000,13,4,0,0,0,2,1,0,0,0,24,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91146,236961,20000,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91522,1606481,50000,15,21,2,0,1,1,17,1,0,0,18,80,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91038,164246,20000,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91059,165192,20000,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90896,725000,30000,0,1,0,1,0,0,0,1,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0
90918,263102,20000,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90841,523500,30000,5,5,2,1,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91399,118594,20000,0,4,0,0,0,0,1,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
91317,232386,20000,1,4,0,0,0,4,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91620,139525,20000,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90909,1970042,50000,9,48,4,2,0,23,10,7,2,0,26,75,3,3,0,0,0,0,1,0,0,0,0,0,0,15,15,0,0,0
91667,1140000,50000,10,5,0,0,0,1,6,1,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
91389,788915,30000,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91234,2098231,50000,72,87,1,4,11,18,30,2,14,0,111,379,3,4,3,7,0,0,0,2,0,0,0,0,0,3,3,0,3,0
91384,221866,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90819,247706,20000,0,2,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90999,602631,30000,1,6,0,0,0,1,7,0,0,0,7,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
91630,200000,20000,1,1,0,0,0,0,1,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91154,411834,20000,0,3,0,0,1,0,2,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91495,156901,20000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90862,920000,30000,25,28,0,0,0,0,2,0,0,0,11,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91547,476776,20000,6,4,2,0,0,0,1,0,0,0,3,30,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
91605,115018,20000,0,0,0,1,0,0,1,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
91265,145719,20000,0,0,0,0,0,0,0,0,0,0,0,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91505,133487,20000,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91119,391885,20000,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2387984,150000,20000,0,2,0,1,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159610,391885,20000,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90737,112840,20000,1,0,0,0,0,2,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90829,102444,20000,13,5,0,0,0,1,4,0,0,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92945,120449,20000,104,256,13,81,36,135,114,30,135,71,42,84,15,171,94,8,6,8,26,449,0,6,0,1,14,24,24,4,11,1
92866,116127,20000,124,257,14,61,37,120,135,28,133,70,46,64,14,152,85,5,4,4,18,464,0,6,0,1,10,34,34,6,10,1
92750,297288,20000,27,60,10,10,11,43,33,5,19,7,12,29,19,65,23,9,16,0,3,116,0,0,0,0,3,3,3,3,0,0
92969,134854,20000,105,268,12,68,39,128,130,27,135,66,50,77,16,166,87,8,4,5,22,456,0,6,0,1,10,33,33,6,11,1
94189,176515,20000,64,87,3,10,21,13,13,3,16,10,23,47,8,79,39,11,15,3,1,404,0,0,0,0,4,9,9,19,26,0
159966,176515,20000,64,84,3,10,25,13,13,3,16,10,22,45,6,76,39,11,16,3,1,404,0,0,0,0,4,9,9,21,26,0
93850,366452,20000,48,108,4,30,11,24,22,4,30,9,24,32,5,77,32,55,28,8,1,183,1,0,0,0,11,52,52,0,2,1
93723,189186,20000,96,353,7,23,20,79,188,31,55,30,32,97,16,177,108,208,14,0,6,271,2,25,1,6,11,22,22,1,5,0
93982,113430,20000,69,361,9,42,17,88,215,36,61,30,36,102,32,184,111,158,22,0,11,307,1,30,1,12,8,39,39,1,7,0
94049,248125,20000,36,75,4,10,8,15,24,3,8,5,23,35,26,61,21,7,13,1,0,137,0,0,0,0,1,9,9,11,4,0
94058,130601,20000,114,239,17,12,5,39,68,7,18,7,41,65,53,73,41,203,115,1,5,71,6,45,3,21,1,77,77,2,2,0
94228,127558,20000,61,15,2,0,9,16,8,0,1,28,6,16,10,19,24,5,11,0,0,200,0,0,0,0,14,37,37,2,1,1
94550,464254,20000,57,108,4,33,39,40,76,8,37,24,17,48,6,76,41,20,31,3,8,361,0,2,0,1,37,12,12,9,17,1
94088,253730,20000,67,71,6,10,6,18,25,3,18,4,10,33,11,47,17,8,16,1,4,126,0,0,1,0,3,19,19,3,11,0
94059,198835,20000,66,119,1,12,12,20,27,6,18,12,11,40,15,99,50,90,8,1,3,203,0,4,0,2,17,8,8,0,1,0
94235,124430,20000,17,41,1,5,4,15,16,0,7,3,7,30,11,19,25,139,2,0,0,45,0,0,0,0,2,7,7,2,0,0
93843,108759,20000,19,65,2,4,17,4,23,2,3,19,17,22,8,19,20,5,19,2,4,97,0,1,0,0,1,3,3,1,0,0
94540,317316,20000,80,344,13,49,12,88,219,37,58,24,42,100,48,168,89,113,45,1,10,330,7,28,1,16,6,39,39,2,8,0
92725,208598,20000,29,40,1,7,15,65,23,6,7,8,8,38,5,43,32,10,1,1,1,72,2,2,0,0,1,7,7,31,18,0
94491,108576,20000,20,32,4,1,0,12,23,4,5,1,12,13,19,17,17,3,8,0,1,5,0,1,0,0,1,7,7,3,2,0
159708,766739,30000,172,184,19,76,39,149,114,28,103,92,117,68,29,150,131,3,0,2,4,486,13,7,0,0,9,40,40,48,31,3
94021,106033,20000,45,36,5,8,16,7,7,0,7,51,26,14,12,10,39,5,0,0,0,159,0,1,0,0,8,9,9,1,0,0
92081,360044,20000,63,133,2,15,39,77,105,2,21,27,26,73,25,61,60,62,39,1,8,268,0,1,0,1,5,9,9,0,1,1
92512,217815,20000,108,208,9,116,48,142,92,36,144,69,41,87,18,202,89,1,1,4,12,480,0,6,0,1,12,21,21,4,20,3
159952,173599,20000,25,38,4,3,27,12,15,3,7,15,10,17,11,22,25,13,3,1,0,407,0,0,0,0,10,12,12,2,0,0
94169,127792,20000,67,43,0,10,6,6,13,2,8,5,16,24,13,70,31,0,11,1,2,110,0,0,0,0,1,0,0,0,1,0
92864,570352,30000,163,146,19,116,45,85,178,30,98,56,20,51,22,172,79,18,15,6,20,421,0,0,0,0,25,29,29,1,8,1
94416,187845,20000,121,200,16,115,43,147,108,35,142,51,47,83,18,202,93,12,5,5,25,448,0,6,0,1,12,24,24,4,18,3
94559,127474,20000,15,26,5,6,5,9,4,2,4,14,10,11,3,24,22,3,1,0,1,168,0,0,0,0,4,4,4,5,0,0
92030,226794,20000,92,69,4,9,10,11,33,2,6,29,28,19,24,45,24,13,20,0,0,193,0,2,0,0,3,9,9,0,0,0
92947,146189,20000,106,325,8,38,22,68,177,31,50,28,35,81,20,172,95,398,11,0,5,86,0,10,0,2,14,14,14,1,6,0
93194,142510,20000,495,3,1,1,0,18,12,2,3,14,30,69,37,46,29,5,2,0,0,95,0,2,0,0,5,2,2,1,0,0
159779,189662,20000,59,123,7,5,22,54,35,10,3,19,221,76,36,24,35,39,2,5,3,129,0,0,0,0,2,10,10,0,1,0
159717,214488,20000,133,306,18,30,8,76,93,26,39,11,33,75,65,94,40,199,115,1,5,178,9,49,3,19,3,52,52,4,3,0
92914,407811,20000,36,74,11,32,18,26,40,5,13,16,6,25,14,35,49,21,17,10,13,154,0,0,1,0,4,42,42,6,7,0
91683,124316,20000,133,218,15,93,36,111,127,30,147,68,48,79,16,186,92,8,4,1,10,473,0,6,0,1,11,31,31,5,15,1
92644,117799,20000,21,88,3,19,47,6,8,1,3,5,27,26,22,44,19,31,5,1,2,59,0,0,0,0,1,0,0,1,1,0
93262,208717,20000,47,41,2,42,50,12,19,2,29,13,8,12,3,52,29,91,5,0,5,262,0,0,0,0,28,8,8,0,2,0
92706,130000,20000,51,102,2,15,4,25,22,7,10,9,16,56,10,64,20,37,25,0,0,137,2,0,0,0,0,12,12,2,7,0
94404,149843,20000,114,197,10,117,54,130,86,28,125,118,37,73,18,166,85,15,8,1,11,465,0,8,0,1,19,22,22,6,22,3
92150,1764615,50000,88,219,12,123,47,131,96,37,158,57,55,101,17,227,97,2,3,9,27,458,0,8,0,1,38,99,99,20,43,3
159700,1764615,50000,96,212,14,120,48,135,100,36,154,55,55,101,18,224,98,2,3,7,27,458,0,8,0,1,36,89,89,21,43,3
93342,127431,20000,46,66,4,1,25,31,20,1,4,19,22,31,20,33,53,55,11,3,5,309,0,2,0,0,14,55,55,39,26,0
91950,143996,20000,92,244,10,103,41,129,104,33,144,71,48,93,17,208,93,5,3,9,37,445,0,6,0,1,12,30,30,4,19,2
159921,638586,30000,208,147,15,65,34,70,324,14,56,28,40,90,25,122,151,8,2,0,1,482,0,1,0,0,22,23,23,8,12,1
93095,120339,20000,15,21,4,10,1,5,7,0,1,25,5,16,5,21,13,0,0,0,1,83,0,0,0,0,11,86,86,2,1,0
93352,192177,20000,35,60,0,1,10,5,6,1,3,10,6,24,0,54,44,1,2,0,0,116,0,0,0,0,2,1,1,1,5,0
93613,192177,20000,104,259,3,18,25,40,47,9,28,24,12,53,15,168,95,330,12,1,3,153,2,10,0,2,20,10,10,0,5,0
159864,139330,20000,102,391,3,4,0,231,147,1,6,2,3,29,20,15,17,26,64,1,2,69,0,2,0,0,0,27,27,0,5,0
94223,768755,30000,172,158,25,65,17,72,73,43,71,57,209,104,31,118,32,38,8,4,11,427,0,1,0,1,18,46,46,4,11,0
92269,134306,20000,87,220,12,123,47,131,95,37,157,59,44,99,17,211,94,2,3,8,25,461,0,6,0,1,12,24,24,4,20,3
94772,174030,20000,82,325,9,16,49,111,237,22,40,72,65,209,30,25,93,142,149,16,11,153,3,7,1,0,34,52,52,4,8,11
94812,175136,20000,84,309,10,16,64,114,269,13,38,50,95,193,40,27,90,201,113,9,13,136,3,6,0,0,26,47,47,3,10,13
95949,120391,20000,99,67,1,2,15,28,25,0,5,2,91,143,6,6,16,7,3,0,3,13,4,1,0,0,0,42,42,2,3,0
95456,181494,20000,126,116,6,9,22,39,42,6,12,5,146,177,16,21,36,28,16,0,4,39,0,0,0,0,1,32,32,1,2,1
94893,206479,20000,39,77,6,7,44,80,93,1,3,11,100,86,22,2,12,37,22,0,1,38,1,2,0,0,3,30,30,7,13,4
95638,143396,20000,51,61,1,5,10,14,40,4,3,11,65,88,4,2,20,9,13,0,2,28,3,0,0,0,1,38,38,1,1,4
95118,111892,20000,26,67,0,4,9,64,87,8,11,7,37,107,4,8,10,10,18,0,1,9,0,1,0,0,0,59,59,9,7,1
160190,168027,20000,81,164,0,6,45,76,149,10,33,75,92,231,5,5,84,68,31,1,1,147,0,0,0,0,8,35,35,5,1,0
160191,158124,20000,99,113,2,2,17,58,40,7,1,6,117,156,11,9,21,30,14,0,0,14,0,0,0,0,1,42,42,2,0,2
94946,126897,20000,64,27,1,2,3,48,44,1,0,2,40,84,4,1,7,8,4,0,0,4,0,1,0,0,0,9,9,1,0,0
160049,517802,30000,81,322,9,17,52,66,273,24,51,68,69,218,39,26,94,146,136,17,14,157,6,9,1,0,36,88,88,7,12,17
94771,205054,20000,70,339,11,14,55,106,291,20,32,41,58,152,42,25,93,211,123,10,12,121,3,4,0,0,21,32,32,3,3,13
160097,135306,20000,65,188,2,7,55,102,170,11,39,79,94,224,8,8,83,62,33,3,2,160,0,2,0,0,8,44,44,6,4,1
95200,175478,20000,56,166,2,6,54,101,162,11,38,79,83,187,8,8,84,65,29,3,1,156,0,2,0,0,7,27,27,6,5,0
94904,144549,20000,67,326,10,17,64,95,296,20,35,43,81,192,43,25,94,193,124,12,14,130,3,5,0,0,22,40,40,4,5,12
160114,172120,20000,93,302,9,20,59,171,238,8,32,38,108,202,37,22,81,198,129,11,11,126,3,6,0,0,25,55,55,1,13,12
95314,237591,20000,65,178,0,7,55,100,168,11,38,79,94,219,6,7,86,66,36,3,1,158,0,2,0,0,8,32,32,6,6,0
94751,103399,20000,89,311,9,19,58,131,257,11,35,50,112,186,37,23,91,215,111,9,13,126,3,6,0,0,24,50,50,3,12,13
160246,139312,20000,73,110,0,1,9,23,44,3,0,1,71,168,3,5,10,9,7,0,0,3,1,0,0,0,0,44,44,0,2,0
160192,158269,20000,64,276,7,14,49,133,232,20,36,62,35,147,17,18,81,121,146,15,10,152,1,5,1,0,30,42,42,3,6,7
94742,117110,20000,12,29,2,3,14,13,22,2,1,3,8,18,4,0,11,24,11,1,1,14,0,0,0,0,0,16,16,1,6,9
160170,377835,20000,56,89,8,4,54,94,115,1,3,17,113,104,34,2,24,106,38,1,2,44,1,2,0,0,4,39,39,12,13,14
160104,136886,20000,25,101,3,2,11,19,47,2,2,1,11,42,9,2,11,48,19,0,1,11,1,0,0,0,2,17,17,1,0,4
94759,133832,20000,94,105,1,0,13,41,39,3,2,2,104,134,8,7,10,31,11,0,3,4,0,0,0,0,0,52,52,0,0,3
94863,302295,20000,67,173,0,7,54,101,167,11,38,79,94,210,6,8,86,61,36,3,1,158,0,2,0,0,8,31,31,6,6,0
95693,202031,20000,3,36,0,1,0,0,3,0,0,0,12,2,0,0,0,2,3,0,0,0,0,0,0,0,0,6,6,0,0,0
95313,286514,20000,3,35,0,2,0,25,64,2,8,0,403,38,3,2,0,28,0,8,6,0,0,0,0,0,0,43,43,0,0,0
95585,1312947,50000,5,97,0,2,0,29,73,3,8,0,450,45,3,2,0,37,3,8,6,0,0,0,0,0,0,74,74,0,0,0
100508,169065,20000,26,14,0,0,3,3,9,1,0,5,8,56,1,1,8,22,2,0,0,11,0,0,0,0,0,0,0,0,0,1
100086,171396,20000,35,16,1,1,2,3,14,2,0,3,51,32,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
99958,136553,20000,12,16,1,0,0,2,12,3,1,2,20,47,0,2,8,1,1,0,0,3,0,0,0,0,0,5,5,4,1,0
99447,114783,20000,14,22,0,0,0,5,23,0,2,2,17,48,1,0,9,0,0,0,0,2,0,0,0,0,1,1,1,0,0,0
99482,276088,20000,31,45,0,9,12,9,25,0,8,6,5,66,4,6,19,10,5,1,0,23,0,0,0,0,0,9,9,1,11,0
99148,213569,20000,6,21,0,0,2,12,13,1,0,2,2,39,0,0,3,38,3,0,0,1,0,0,0,0,0,0,0,1,0,0
99483,1883425,50000,86,304,5,7,52,129,169,20,24,62,97,285,8,6,95,32,20,3,10,57,0,0,0,0,4,1,1,4,1,1
99768,133116,20000,8,19,0,0,1,2,4,0,0,5,8,57,1,0,6,1,1,0,0,4,0,0,0,0,0,0,0,0,1,0
99315,324576,20000,27,47,3,0,6,17,49,5,6,9,29,133,2,4,19,7,5,0,2,26,0,0,0,0,1,2,2,6,1,0
99305,303399,20000,8,25,2,0,3,25,32,10,1,11,6,64,1,0,6,24,3,1,0,4,0,0,0,0,0,6,6,2,0,0
98850,304142,20000,25,37,0,0,1,15,21,2,1,1,17,47,1,0,4,0,0,0,0,3,0,0,0,0,0,2,2,0,0,0
98940,102346,20000,23,15,0,0,6,3,9,0,0,4,13,19,1,1,0,1,5,0,0,4,0,0,0,0,0,1,1,5,0,0
98355,294087,20000,11,29,2,0,2,28,13,1,1,3,2,52,0,1,3,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0
98738,318012,20000,26,41,3,18,8,35,45,11,22,20,29,116,1,4,40,2,4,1,0,10,0,0,0,0,1,4,4,5,1,0
163482,159074,20000,26,13,0,0,3,3,9,1,0,5,8,56,1,1,8,22,2,0,0,11,0,0,0,0,0,0,0,0,0,1
163714,144307,20000,36,16,1,1,2,3,14,2,0,3,53,32,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
163758,123738,20000,11,13,0,0,0,2,10,1,1,2,17,24,0,2,4,1,1,0,0,3,0,0,0,0,0,6,6,6,1,0
163063,106847,20000,13,22,0,0,0,5,23,0,2,2,17,47,1,0,9,0,0,0,0,2,0,0,0,0,1,1,1,0,0,0
163304,290743,20000,30,44,0,9,12,9,25,0,8,6,5,65,4,6,19,10,5,1,0,23,0,0,0,0,0,9,9,1,11,0
163576,180302,20000,6,21,0,0,2,12,13,1,0,2,2,41,0,0,3,38,3,0,0,1,0,0,0,0,0,0,0,1,0,0
163021,115494,20000,11,20,0,0,1,2,4,0,0,5,9,59,1,0,6,1,1,0,0,4,0,0,0,0,0,0,0,0,2,0
163577,324576,20000,26,47,3,0,6,17,49,5,6,9,27,133,2,4,19,7,5,0,2,26,0,0,0,0,1,2,2,5,1,0
163491,283872,20000,9,21,2,0,3,24,28,10,1,11,8,60,1,0,6,24,3,1,0,4,0,0,0,0,0,3,3,2,0,0
163385,269506,20000,27,37,0,0,1,15,21,2,1,1,17,47,1,0,4,0,0,0,0,3,0,0,0,0,0,2,2,0,0,0
163458,249432,20000,8,29,2,0,2,28,14,1,1,3,2,53,0,1,3,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0
163763,290422,20000,28,41,3,18,8,35,45,11,22,20,31,119,1,4,40,2,4,1,0,10,0,0,0,0,1,4,4,5,1,0
163439,196367,20000,14,4,0,1,3,16,24,0,1,4,40,71,0,1,11,3,6,0,0,10,0,0,0,0,0,0,0,9,0,0
163779,155383,20000,14,15,0,0,3,8,14,0,0,3,17,55,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163716,209945,20000,33,32,0,1,7,10,15,1,1,11,11,56,0,1,5,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0
163689,102411,20000,13,26,1,0,1,7,6,0,0,3,13,46,0,0,3,5,1,0,0,2,0,0,0,0,1,0,0,0,0,0
163389,397322,20000,14,76,0,2,13,19,84,4,5,8,5,91,0,2,19,8,22,4,1,10,4,0,0,0,0,7,7,2,3,0
163562,116404,20000,16,10,0,0,1,4,8,2,0,6,8,21,0,1,16,0,1,0,0,0,0,0,0,0,2,0,0,4,0,0
163644,319279,20000,22,44,2,1,3,30,33,16,5,5,20,91,3,11,12,16,3,1,1,25,0,0,0,0,2,0,0,2,0,0
163659,134290,20000,32,14,1,3,1,6,22,2,5,7,11,86,1,1,12,1,0,0,1,8,0,0,0,0,0,0,0,1,0,0
97141,318012,20000,7,5,0,0,0,0,0,0,0,0,16,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
97413,206614,20000,15,4,0,1,3,16,24,0,1,4,40,71,0,1,11,3,6,0,0,10,0,0,0,0,0,0,0,9,0,0
97710,102688,20000,9,11,0,0,1,8,10,1,0,6,16,51,0,0,4,1,2,0,0,0,0,0,0,0,1,12,12,2,5,0
97226,167669,20000,16,15,0,0,3,8,14,0,0,3,18,55,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97286,228851,20000,31,32,0,1,7,10,14,1,1,11,10,56,0,1,5,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0
96695,107558,20000,24,34,1,0,3,5,19,0,1,3,22,81,0,1,9,1,3,0,0,0,0,0,0,0,0,5,5,3,1,0
96812,112490,20000,13,65,1,0,0,7,6,0,0,3,20,48,0,1,3,4,2,0,0,2,0,0,0,0,1,0,0,0,0,0
101072,225453,20000,41,173,5,6,52,127,163,19,24,59,93,242,8,6,86,20,14,3,10,55,0,0,0,0,4,1,1,1,0,0
100960,345370,20000,43,202,5,6,51,129,164,20,24,59,90,256,8,6,89,24,16,3,10,54,0,0,0,0,4,1,1,1,0,0
100853,385439,20000,38,180,5,6,50,129,161,20,24,59,91,251,8,6,89,12,16,3,10,52,0,0,0,0,4,1,1,1,0,0
100955,287828,20000,35,180,5,7,50,128,137,19,23,59,87,244,8,6,86,20,15,3,10,51,0,0,0,0,4,1,1,1,0,0
100119,271575,20000,35,187,5,7,50,127,141,20,23,58,92,248,8,6,84,20,15,3,10,53,0,0,0,0,4,1,1,1,0,0
100472,367760,20000,38,181,5,6,51,125,163,20,24,58,90,251,8,6,83,22,14,3,10,54,0,0,0,0,4,1,1,1,0,0
96710,151894,20000,13,76,0,2,14,19,83,4,5,8,6,96,0,2,20,8,23,4,1,10,4,0,0,0,0,7,7,2,3,0
96122,105796,20000,14,11,0,0,1,4,7,2,0,5,6,25,0,1,14,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0
96879,319279,20000,22,44,2,1,3,30,33,16,5,5,20,91,3,11,12,16,3,1,1,25,0,0,0,0,2,0,0,2,0,0
96229,146863,20000,32,14,1,3,1,6,22,2,5,7,11,85,1,1,13,1,0,0,1,8,0,0,0,0,0,0,0,1,0,0
100583,1378682,50000,178,247,18,28,25,66,141,13,66,29,32,102,8,22,52,12,6,2,10,138,0,1,0,0,3,17,17,0,2,0
100535,150623,20000,23,43,0,1,0,3,12,0,3,0,4,13,2,3,6,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0
100935,250000,20000,45,35,2,3,4,10,11,0,1,3,13,18,3,3,7,4,1,0,0,1,0,0,0,0,0,19,19,1,4,0
100126,100410,20000,20,10,0,1,2,2,2,0,0,0,23,15,0,1,4,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0
100575,250439,20000,22,62,5,12,0,17,31,3,13,1,17,48,1,9,23,5,7,0,3,1,0,0,0,0,0,8,8,1,2,0
100757,105681,20000,16,9,1,1,0,11,3,1,1,0,8,13,0,1,10,19,2,0,0,1,0,0,0,0,0,0,0,0,1,1
100458,117072,20000,19,14,0,0,0,1,1,1,0,0,6,7,0,6,6,1,0,0,0,1,0,0,0,0,0,6,6,2,3,0
104693,181709,20000,12,19,0,0,0,7,13,7,2,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,18,18,1,0,0
165079,184168,20000,12,19,0,0,0,7,13,7,2,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,18,18,1,0,0
104580,117634,20000,8,4,0,0,0,4,2,2,0,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105504,157897,20000,37,372,20,25,40,40,191,102,48,106,20,96,11,28,81,17,9,15,120,311,0,1,0,0,23,12,12,0,0,9
105517,110419,20000,46,350,25,35,38,93,279,57,28,38,19,77,5,18,51,24,13,12,44,202,0,2,0,0,16,20,20,1,3,10
103795,154262,20000,6,20,0,0,0,6,3,4,1,0,7,10,0,1,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,1
105932,243158,20000,2,16,0,0,1,9,8,3,1,0,15,7,0,1,0,6,1,0,0,0,0,0,0,0,0,3,3,0,0,2
165221,239574,20000,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103302,356051,20000,13,306,6,10,4,10,38,13,6,6,6,30,2,1,2,5,1,1,2,3,0,0,0,0,0,18,18,0,0,0
103931,199548,20000,8,26,1,0,0,3,11,4,1,0,6,5,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0
104939,106692,20000,14,25,0,0,0,3,5,1,0,0,5,5,0,0,0,255,0,0,0,0,0,0,0,0,0,6,6,0,0,0
103798,109479,20000,16,32,0,0,0,3,10,6,2,0,21,10,0,1,20,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0
103883,532504,30000,16,67,2,1,2,26,28,23,7,1,11,22,1,0,7,0,1,0,0,1,0,0,0,0,1,1,1,0,2,1
103494,199572,20000,14,11,0,0,0,3,7,6,0,0,8,6,0,0,0,7,0,1,0,0,0,0,0,0,0,7,7,0,0,0
103659,450771,20000,66,132,6,1,4,53,33,19,10,0,19,49,0,9,5,16,13,0,3,5,0,0,0,0,0,19,19,0,2,0
164686,187988,20000,44,117,6,3,3,43,29,16,3,0,12,44,1,4,3,22,14,0,2,4,0,0,0,0,0,22,22,0,0,0
104145,633301,30000,17,76,1,0,3,36,31,24,6,10,11,20,2,8,5,12,3,0,0,15,0,0,0,0,1,24,24,0,0,0
165074,696378,30000,21,46,1,0,3,33,22,23,6,10,7,11,2,8,5,10,3,0,0,15,0,0,0,0,1,21,21,0,0,0
103985,126769,20000,15,97,26,18,4,29,51,26,25,7,2,25,6,14,7,6,2,0,16,96,0,0,0,0,0,8,8,1,3,2
103529,391135,20000,37,38,5,3,1,27,54,9,8,3,11,38,0,2,3,33,9,0,1,1,0,0,0,0,1,4,4,2,0,0
105002,103578,20000,17,53,1,1,0,6,17,9,2,2,1,6,0,1,0,1,2,0,0,2,0,0,0,0,0,59,59,0,1,0
103670,167748,20000,6,12,0,0,0,7,4,8,1,2,2,10,0,1,4,1,31,0,0,5,0,0,0,0,0,0,0,0,0,0
103277,160053,20000,82,254,18,28,16,185,146,74,57,30,24,101,3,22,26,38,10,13,15,60,0,1,0,1,12,18,18,12,11,17
103807,144000,20000,45,119,6,9,5,101,66,32,22,10,25,86,4,11,22,21,16,6,4,19,0,1,0,0,2,12,12,3,9,4
