cityId,image_links
158306,https://travelapiimages.s3.eu-central-1.amazonaws.com/158306.jpg
83635,https://travelapiimages.s3.eu-central-1.amazonaws.com/83635.jpg
158236,https://travelapiimages.s3.eu-central-1.amazonaws.com/158236.jpg
82895,https://travelapiimages.s3.eu-central-1.amazonaws.com/82895.jpg
158494,https://travelapiimages.s3.eu-central-1.amazonaws.com/158494.jpg
158206,https://travelapiimages.s3.eu-central-1.amazonaws.com/158206.jpg
158204,https://travelapiimages.s3.eu-central-1.amazonaws.com/158204.jpg
82951,https://travelapiimages.s3.eu-central-1.amazonaws.com/82951.jpg
6959,https://travelapiimages.s3.eu-central-1.amazonaws.com/6959.jpg
7322,https://travelapiimages.s3.eu-central-1.amazonaws.com/7322.jpg
7342,https://travelapiimages.s3.eu-central-1.amazonaws.com/7342.jpg
7686,https://travelapiimages.s3.eu-central-1.amazonaws.com/7686.jpg
