cityId,searchRadius,population,hCountLevel0,hCountLevel1,hCountLevel2,hCountLevel3,hCountLevel7,cCountLevel0,cCountLevel1,cCountLevel2,cCountLevel3,cCountLevel7,rCountLevel0,rCountLevel1,rCountLevel2,rCountLevel3,rCountLevel7,aCountLevel0,aCountLevel1,aCountLevel2,aCountLevel3,aCountLevel7,iCountLevel0,iCountLevel1,iCountLevel2,iCountLevel3,iCountLevel7,nCountLevel0,nCountLevel1,nCountLevel2,nCountLevel3,nCountLevel7
56940,20000,150525,6,31,0,2,1,7,65,2,3,0,52,150,1,3,0,0,0,0,1,0,0,0,0,0,0,1,1,0,3,0
147811,30000,636342,0,1,0,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147819,30000,656246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54270,20000,132842,1,3,0,0,1,0,4,0,0,0,5,12,1,1,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0
147422,20000,269578,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147446,20000,319550,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
57190,30000,1000000,6,24,1,5,0,15,63,5,7,0,13,223,4,6,0,5,0,2,0,0,0,0,0,0,0,0,0,1,5,0
53874,20000,164215,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
147444,20000,164215,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53881,20000,226317,5,8,2,0,3,2,14,1,2,0,10,49,0,7,0,3,5,0,0,6,0,0,0,0,0,1,1,0,0,0
54687,20000,441956,4,6,2,0,3,1,14,0,0,0,2,34,0,4,4,3,5,0,0,3,0,0,0,0,0,1,1,0,0,0
147450,20000,320434,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53840,20000,320434,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54219,20000,151777,0,0,0,0,0,0,0,0,0,0,1,4,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
54431,20000,152393,0,1,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54445,30000,515574,9,1,0,0,0,0,1,1,0,0,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
57693,20000,185580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53858,20000,181639,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
53798,20000,119181,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
147425,30000,997281,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54689,30000,997281,0,4,0,0,0,0,9,0,0,0,3,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147430,20000,250521,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
54435,20000,118608,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
57157,20000,104000,1,1,1,0,0,12,2,1,3,0,8,19,3,7,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0
54239,20000,137944,0,0,0,0,1,0,0,0,0,0,11,1,2,2,2,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0
54250,50000,1180570,2,3,2,0,0,12,2,1,7,0,15,31,3,7,0,1,2,1,1,1,0,0,0,0,0,1,1,2,3,1
147435,20000,137944,0,0,0,0,0,0,1,0,0,0,4,5,1,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
147428,50000,1180570,2,3,2,0,0,13,2,1,7,0,15,31,3,7,0,1,2,1,1,1,0,0,0,0,0,1,1,2,3,1
147433,20000,110368,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54532,20000,179628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
53949,20000,111729,1,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
54476,30000,601214,0,7,0,0,0,0,8,0,0,0,3,81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54768,20000,199932,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147426,50000,3423574,1,3,0,0,0,2,6,0,0,1,6,58,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
147431,20000,164435,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54748,20000,183808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
147415,50000,5935000,0,28,2,2,5,1,10,0,2,0,1,40,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0
54000,20000,174787,14,30,0,1,0,15,69,7,7,0,85,379,19,11,0,0,0,2,0,0,0,0,0,0,0,8,8,3,1,0
54721,20000,222943,3,0,0,0,1,0,13,0,2,0,20,62,7,16,1,0,2,0,0,1,0,0,0,0,0,1,1,0,0,0
53796,50000,1034724,0,2,0,0,0,2,7,0,4,1,15,43,4,3,0,0,1,0,0,0,0,0,0,0,0,5,5,1,8,3
147419,50000,1261517,11,37,3,3,2,8,72,0,1,0,49,342,3,8,1,1,6,3,1,2,0,0,0,0,0,54,54,6,4,0
147414,20000,222943,3,0,0,0,1,0,11,0,2,0,4,25,6,0,1,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0
147796,50000,1245899,0,5,0,0,0,3,13,0,4,2,22,68,3,4,0,0,1,0,0,0,0,0,0,0,0,7,7,2,6,3
147852,30000,784153,11,13,1,2,3,11,53,2,5,0,55,172,13,10,2,1,1,0,2,0,0,0,0,0,0,1,1,1,5,3
147761,20000,410760,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
57141,20000,410760,0,0,0,0,0,0,0,0,0,0,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
53898,20000,325110,9,9,0,0,3,5,28,1,5,0,77,401,3,17,2,1,5,0,0,0,0,0,0,0,0,2,2,0,1,0
54087,50000,1261517,24,75,3,12,8,15,153,5,25,0,64,410,7,13,4,7,20,9,8,6,0,33,0,0,1,64,64,6,8,1
54593,20000,138279,0,0,1,0,1,1,2,1,2,0,4,2,1,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
147403,30000,916857,8,3,0,0,0,0,13,0,2,0,58,95,9,16,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
53955,50000,1435844,3,1,1,0,1,3,9,0,0,0,46,39,5,20,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,1
53886,20000,250821,0,2,0,0,2,0,8,0,0,0,9,41,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
54081,20000,397521,1,0,0,0,0,1,9,0,0,0,2,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147853,20000,138243,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54367,20000,138243,0,5,0,0,0,2,0,0,0,0,4,28,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
54708,20000,248059,32,43,1,3,0,23,85,14,15,0,132,261,26,26,0,3,1,4,2,0,1,0,0,1,0,1,1,1,2,0
54135,20000,127751,5,12,3,0,3,2,23,4,5,0,11,55,2,9,1,3,5,0,1,6,0,0,0,0,0,1,1,0,0,0
147408,20000,151331,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147407,20000,307359,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54045,20000,307359,0,4,1,0,0,1,8,0,0,0,5,49,0,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0
54262,20000,108167,0,1,0,0,0,0,0,0,0,0,4,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
54460,20000,108171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147404,20000,451100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
53830,20000,101064,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147899,20000,165401,0,3,0,0,0,2,2,0,0,0,10,60,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147402,30000,515215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54245,30000,516584,5,24,0,3,0,8,54,0,1,0,28,191,1,4,0,1,3,1,1,0,0,0,0,0,0,34,34,1,3,0
147396,20000,161671,0,0,0,0,0,0,0,1,2,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53870,20000,118259,44,84,4,7,1,6,135,4,15,0,92,352,7,10,1,0,3,2,4,0,0,0,0,1,0,1,1,0,4,0
54362,50000,2065771,0,6,1,2,44,4,10,1,3,0,7,29,2,2,12,4,9,0,1,13,0,0,0,0,1,2,2,0,2,0
54763,50000,1198491,7,2,1,2,1,9,12,0,3,0,21,50,6,17,0,0,0,0,0,0,0,0,0,0,0,65,65,0,0,0
54248,20000,100485,4,16,0,2,11,13,39,4,5,0,55,112,2,2,14,1,0,2,0,5,0,0,0,0,0,13,13,2,1,0
54598,20000,121610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
147782,20000,484690,2,1,0,0,0,1,6,1,0,0,5,17,1,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
54668,20000,484690,1,3,0,0,0,0,7,0,0,0,8,48,1,3,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
53907,20000,163326,1,7,0,0,0,0,2,0,0,0,0,42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147387,20000,155959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54214,50000,1048240,2,13,0,2,1,7,34,0,4,0,23,155,2,2,4,0,0,2,0,4,0,0,0,0,0,5,5,0,1,1
54599,20000,150357,0,3,1,0,3,0,2,0,0,0,7,29,3,0,1,0,3,0,0,1,0,0,0,0,0,11,11,1,0,0
54520,50000,2035922,4,13,0,3,1,22,33,1,6,1,17,62,2,3,1,0,1,0,0,3,0,0,0,0,0,13,13,0,9,0
147394,50000,2035922,4,16,0,3,1,22,37,1,6,1,17,69,2,3,1,0,1,0,0,3,0,0,0,0,0,9,9,0,9,0
54425,20000,228720,0,3,0,0,1,0,5,0,0,0,0,11,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
147410,50000,1198491,7,2,1,2,1,9,12,0,3,0,21,50,6,17,0,0,0,0,0,0,0,0,0,0,0,59,59,0,0,0
147385,30000,704570,12,3,0,0,1,0,6,2,0,0,1,20,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54501,20000,113759,0,2,0,0,0,0,7,0,0,0,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147395,20000,203780,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147393,20000,166343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147940,20000,208931,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53885,20000,208931,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147390,20000,132000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53933,20000,132000,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54416,20000,116447,37,58,10,5,0,59,154,10,9,0,100,380,8,10,0,6,6,1,2,0,0,0,0,0,0,1,1,1,0,0
147383,20000,140757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147728,20000,118526,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56905,20000,184625,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147722,50000,1585704,19,11,0,6,2,100,14,2,1,1,29,147,1,5,2,9,3,1,0,1,0,0,0,0,0,0,0,0,0,0
57345,30000,563917,0,4,0,1,0,1,7,0,1,0,1,40,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
57187,20000,250044,28,38,1,2,0,23,89,14,9,0,140,315,22,19,0,3,0,3,2,0,1,0,0,0,0,2,2,1,1,0
147720,20000,116644,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56844,30000,900000,22,180,3,12,0,34,275,1,8,0,18,395,12,13,0,1,5,0,5,0,0,0,0,0,0,1,1,0,0,0
56839,20000,391600,0,30,0,1,0,0,12,0,0,0,0,36,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
57043,50000,2015483,6,68,1,9,0,9,63,0,1,0,20,230,3,2,0,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0
57456,20000,326471,18,37,3,3,0,0,5,0,0,0,1,63,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
57280,20000,105080,3,3,0,3,0,1,1,0,0,0,2,3,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0
57757,20000,377600,0,19,1,0,0,0,14,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57388,50000,2065597,23,164,3,10,3,7,43,0,0,0,113,360,8,9,0,8,8,0,2,1,0,0,0,0,0,1,1,2,0,0
56798,30000,780000,0,85,4,3,1,1,26,1,2,0,5,106,2,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
57736,30000,511500,0,37,3,0,0,2,9,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148116,30000,932800,33,351,0,0,1,94,73,0,3,0,116,345,2,2,0,43,2,0,0,1,0,0,0,0,0,1,1,0,0,0
57225,20000,215000,0,27,0,1,0,0,8,0,0,0,0,25,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
56841,30000,723170,54,36,1,0,0,13,75,0,1,0,9,204,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
57734,20000,122676,0,21,0,6,0,1,29,0,0,0,7,111,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57330,50000,7216000,34,310,8,21,0,36,316,1,8,0,18,456,10,13,0,3,13,0,8,0,0,0,0,0,0,1,1,0,0,0
57133,20000,100000,1,9,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57169,20000,467900,10,42,0,0,0,0,10,0,0,0,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57718,50000,2600000,4,68,1,9,1,11,63,0,1,0,19,230,3,2,0,7,0,0,0,0,0,0,0,0,0,1,1,0,0,0
57212,20000,330600,3,25,0,1,0,5,25,0,0,0,22,77,1,0,0,1,3,0,0,0,0,0,0,0,0,2,2,0,0,0
57665,30000,932800,33,351,0,0,1,94,73,0,3,0,116,345,2,2,0,43,3,0,0,1,0,0,0,0,0,1,1,0,0,0
56808,30000,690100,2,94,1,4,0,13,55,0,0,0,6,193,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
56866,30000,975000,2,63,2,3,0,3,31,0,0,0,6,164,0,0,0,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0
57205,20000,166100,11,484,1,4,0,2,51,0,0,0,12,267,0,4,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
57473,50000,1739800,24,166,3,10,3,8,43,0,0,0,113,362,8,9,0,8,9,0,2,1,0,0,0,0,0,1,1,2,0,0
56907,30000,724700,12,484,0,3,1,2,54,0,0,0,12,282,0,5,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
57725,30000,541600,1,37,1,3,1,1,12,0,1,0,3,49,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
57607,20000,456853,12,11,0,3,0,0,7,0,0,0,18,26,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56891,20000,125000,6,7,0,0,0,10,5,0,0,0,33,72,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0
57053,20000,158508,9,20,1,1,10,2,6,0,0,0,18,14,0,1,1,14,6,0,0,0,0,0,0,0,0,0,0,0,1,1
57655,20000,128776,3,20,0,1,0,2,22,0,0,0,20,70,2,1,0,2,1,0,0,0,0,0,0,0,0,2,2,0,0,0
57626,20000,105700,1,10,1,1,0,31,2,0,0,0,17,13,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57704,20000,107620,0,0,0,1,0,0,13,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58115,20000,370180,5,13,0,2,2,7,11,0,0,0,8,26,0,1,0,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0
58561,20000,100641,2,2,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0
58408,50000,1184788,17,13,2,0,0,33,5,2,0,0,18,54,2,0,0,84,0,0,0,5,0,0,0,0,0,1,1,0,0,0
58550,20000,135116,9,6,0,0,6,2,2,0,0,2,13,75,0,0,1,64,0,0,0,4,0,0,0,0,0,0,0,0,0,0
58400,20000,482632,0,19,1,1,2,10,10,1,0,0,13,128,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
58335,30000,503647,3,59,0,0,2,52,19,4,0,1,16,175,2,2,1,12,2,1,0,1,0,0,0,0,0,0,0,0,0,0
58472,20000,435751,0,4,0,0,1,0,5,0,0,0,2,54,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1
57778,20000,110826,3,4,1,0,0,2,7,0,0,0,1,32,0,1,0,0,0,1,0,1,0,0,0,0,0,3,3,0,0,1
58756,20000,162797,1,2,0,0,0,6,2,0,0,0,3,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58478,20000,199791,0,3,0,0,0,1,10,2,0,0,4,16,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
58435,20000,110567,5,2,1,1,1,1,1,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58401,20000,251958,7,6,2,2,0,29,6,4,0,0,2,53,1,2,1,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0
58030,20000,195222,4,2,1,0,4,8,5,1,0,0,10,36,1,0,5,0,2,0,0,32,0,0,0,0,0,0,0,0,0,0
58764,20000,202796,1,11,0,0,1,2,4,0,0,0,8,44,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
58369,20000,110218,0,1,0,1,0,0,2,0,0,0,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
58031,20000,196982,12,6,0,1,7,1,7,0,0,0,3,32,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
58118,20000,213331,1,8,0,0,0,0,1,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
58423,20000,106739,1,1,0,0,0,0,0,0,0,0,10,8,0,0,0,8,1,0,0,0,0,0,0,0,0,6,6,0,0,0
58416,20000,121608,3,2,0,0,0,3,1,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58523,30000,548620,9,243,3,5,15,62,113,18,20,16,59,431,1,3,4,2,2,2,1,69,0,0,0,0,1,2,2,2,0,2
57875,20000,205187,0,4,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58727,20000,151910,1,5,0,0,1,0,1,0,0,0,2,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
58045,20000,312223,1,3,1,0,0,7,8,0,0,0,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58226,30000,528256,2,8,1,0,10,7,11,2,0,1,7,66,1,1,1,3,2,1,0,1,0,0,0,0,0,0,0,2,2,1
58379,20000,131232,1,1,0,0,0,0,1,0,0,0,2,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
58036,50000,1756126,33,87,6,2,12,28,77,3,6,9,64,392,7,4,30,2,3,2,0,40,0,0,0,0,0,4,4,3,1,0
57947,20000,141634,4,5,0,0,0,0,3,0,0,0,10,31,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58549,50000,1592492,17,90,3,1,10,63,130,16,19,16,69,426,2,2,1,4,1,2,1,24,0,0,0,0,1,4,4,2,3,2
57877,30000,577514,2,10,4,0,5,15,21,5,2,8,17,49,0,1,3,4,6,1,0,10,0,0,0,0,0,2,2,0,0,0
58269,30000,851405,3,100,0,2,1,2,7,4,1,0,8,49,4,2,4,10,8,2,0,3,0,0,0,0,0,0,0,1,3,1
58442,20000,277334,22,60,4,2,10,19,58,2,5,9,55,323,5,4,29,1,1,2,0,36,0,0,0,0,0,1,1,1,1,0
58497,20000,348216,11,13,3,2,3,5,4,0,0,0,7,20,1,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,1,1
57976,20000,330606,6,11,0,3,2,6,13,0,0,0,8,29,0,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58022,20000,182000,2,2,1,0,0,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
58346,20000,102282,3,2,0,0,0,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58704,20000,167544,4,13,1,0,3,0,3,0,0,0,7,62,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
57801,20000,162434,1,3,0,0,0,1,2,0,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
58441,20000,228673,7,37,1,0,1,10,14,0,0,2,21,152,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1
58046,20000,176573,1,41,0,0,2,11,2,0,0,1,12,65,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
56777,20000,130825,2,6,0,0,0,0,0,0,0,0,5,28,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0
148274,20000,323434,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57900,20000,175255,1,8,0,0,1,0,1,1,0,2,2,42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57121,20000,136654,1,6,0,1,0,0,4,0,0,0,3,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
57159,50000,3001184,30,108,0,3,18,27,75,0,2,2,46,221,0,2,4,0,7,1,0,43,0,0,0,0,2,14,14,2,1,19
57044,20000,111510,11,5,0,0,0,2,5,0,0,0,4,5,0,0,0,2,0,0,0,0,0,0,0,0,0,8,8,0,0,0
57163,20000,134425,1,1,0,0,0,0,1,0,0,0,2,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
58132,20000,228800,4,9,0,0,0,2,8,0,0,0,15,60,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0
57646,20000,213388,1,4,0,0,2,0,4,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
57699,20000,276089,9,5,0,6,2,7,4,0,0,1,4,38,0,1,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0
56902,30000,667499,0,7,2,0,0,1,13,0,0,0,18,116,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58060,30000,787878,2,10,1,0,9,7,11,2,0,1,6,70,1,1,1,3,2,1,0,1,0,0,0,0,0,0,0,2,2,1
56786,20000,138864,2,0,0,0,0,0,0,0,0,0,3,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56947,20000,101661,8,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57633,20000,251834,3,7,1,1,0,0,0,1,0,0,13,35,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1
57034,20000,381598,2,12,0,0,2,29,22,1,0,5,3,85,1,2,3,4,10,1,0,5,0,0,0,0,0,0,0,0,0,4
57737,50000,1201158,28,69,3,2,10,30,10,0,0,0,16,142,0,2,5,41,1,0,0,9,0,0,1,0,0,0,0,0,2,0
57112,20000,111752,0,1,0,0,0,0,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57094,20000,161909,2,4,0,0,0,0,2,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56869,30000,639951,7,14,1,0,0,2,15,0,1,0,5,65,1,1,1,1,2,1,0,5,0,0,0,0,0,5,5,0,0,0
56832,20000,105393,5,19,0,0,1,2,5,0,0,0,16,83,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
56885,20000,243700,4,9,1,0,4,7,3,0,0,0,7,44,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
57741,20000,373987,7,5,0,0,0,1,10,0,0,0,13,64,0,1,1,2,0,2,0,4,0,0,0,0,0,0,0,1,0,0
57113,20000,165258,2,1,0,0,0,0,2,0,0,0,3,30,0,0,0,2,2,0,0,0,0,0,0,0,0,1,1,1,0,0
57071,20000,296417,0,7,0,0,1,3,7,0,1,0,2,58,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1
56981,20000,153680,0,9,1,0,8,5,5,0,0,1,0,74,0,0,3,0,0,0,0,19,0,0,0,0,2,0,0,0,0,35
57110,20000,159775,1,9,1,0,1,8,8,0,0,0,3,44,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
148390,20000,159775,0,9,1,0,1,8,6,0,0,0,3,41,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
148246,20000,205187,0,4,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
